"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2017年12週"
"集計期間終了週","2017年12週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","3","5","0","0","5","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0"
"～1歳","12","6","4","2","43","2","0","0","18","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"1歳","45","2","7","6","134","0","0","0","23","0","0","1","2","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0"
"2歳","42","0","4","12","109","1","1","2","8","0","0","1","1","0","0","0","0","0","0","0","8","1","0","0","0","0","0","1","0"
"3歳","83","2","2","23","76","4","1","2","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"4歳","107","0","3","23","121","8","0","0","2","0","0","6","1","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0"
"5歳","98","0","2","28","83","4","0","1","0","0","0","7","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"6歳","126","0","2","36","82","10","1","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","100","0","0","20","62","6","0","1","0","0","0","6","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"8歳","102","0","1","14","37","3","0","0","0","0","0","4","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"9歳","87","0","0","13","26","3","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
