"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2002年49週
"集計期間終了週",2002年49週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","29","23","52","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","7","12","19","142"
"Ａ群溶血性レンサ球菌咽頭炎","58","43","101","142"
"感染性胃腸炎","855","820","1675","142"
"水痘","114","96","210","142"
"手足口病","5","7","12","142"
"伝染性紅斑","8","6","14","142"
"突発性発しん","42","41","83","142"
"百日咳","0","0","0","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","4","4","8","142"
"麻しん（成人麻しん以外）","2","1","3","142"
"流行性耳下腺炎","32","16","48","142"
"不明発しん症","6","6","12","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","8","5","13","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","2","3","5","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","1","0","1","25"
