"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2008年44週"
"集計期間終了週","2008年44週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","","","","","",""
"中央区","0","0","0","2","5","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","6","0","11","21","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","2","0","2","8","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"文京","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"台東","0","3","3","1","14","0","2","0","2","0","0","1","1","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","2","5","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","6","1","3","34","0","3","0","3","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"品川区","0","2","0","2","19","0","5","0","2","0","1","1","2","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","5","0","5","25","0","4","3","2","2","1","1","1","0","1","0","0","0","0","0","","","","","",""
"世田谷","0","11","0","4","9","1","1","0","2","0","0","2","1","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","0","9","3","0","0","1","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","0","1","22","0","1","0","0","0","0","4","1","0","0","1","0","0","0","0","","","","","",""
"杉並","0","0","0","6","10","11","1","0","2","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","1","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","2","13","0","2","0","4","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","3","1","5","4","0","2","0","2","0","1","1","4","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","1","7","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","1","1","2","12","0","0","0","3","0","2","0","1","0","0","1","0","0","0","0","","","","","",""
"足立","1","0","0","1","10","5","3","2","1","0","0","3","0","0","0","2","0","0","0","0","","","","","",""
"葛飾区","0","0","0","1","1","2","5","0","3","0","0","2","0","0","0","0","0","0","3","1","","","","","",""
"江戸川","1","3","2","30","1","2","8","1","5","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","1","3","9","27","4","3","2","4","1","0","4","4","0","0","1","0","0","0","0","","","","","",""
