"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2020年13週
"集計期間終了週",2020年13週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","41","32","73","414"
"RSウイルス感染症","4","4","8","260"
"咽頭結膜熱","16","18","34","260"
"Ａ群溶血性レンサ球菌咽頭炎","196","176","372","260"
"感染性胃腸炎","348","307","655","260"
"水痘","35","32","67","260"
"手足口病","5","5","10","260"
"伝染性紅斑","12","8","20","260"
"突発性発しん","50","35","85","260"
"ヘルパンギーナ","4","5","9","260"
"流行性耳下腺炎","9","7","16","260"
"不明発しん症","9","4","13","260"
"川崎病","1","0","1","260"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","5","2","7","38"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","1","3","4","24"
"クラミジア肺炎(オウム病は除く)","1","1","2","24"
"感染性胃腸炎（ロタウイルス）","0","0","0","24"
"インフルエンザ入院","0","0","0","24"
