"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2004年13週
"集計期間終了週",2004年13週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","24","19","43","178"
"RSウイルス感染症","1","0","1","142"
"咽頭結膜熱","9","12","21","142"
"Ａ群溶血性レンサ球菌咽頭炎","109","72","181","142"
"感染性胃腸炎","515","486","1001","142"
"水痘","94","92","186","142"
"手足口病","1","1","2","142"
"伝染性紅斑","26","28","54","142"
"突発性発しん","32","36","68","142"
"百日咳","2","0","2","142"
"風しん","3","7","10","142"
"ヘルパンギーナ","0","1","1","142"
"麻しん（成人麻しん以外）","5","1","6","142"
"流行性耳下腺炎","16","17","33","142"
"不明発しん症","3","5","8","142"
"川崎病","1","0","1","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","9","17","26","14"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","2","3","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","1","0","1","25"
