"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2008年22週
"集計期間終了週",2008年22週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","15","22","37","285"
"RSウイルス感染症","0","0","0","147"
"咽頭結膜熱","45","44","89","147"
"Ａ群溶血性レンサ球菌咽頭炎","193","180","373","147"
"感染性胃腸炎","488","417","905","147"
"水痘","158","113","271","147"
"手足口病","23","23","46","147"
"伝染性紅斑","15","16","31","147"
"突発性発しん","38","53","91","147"
"百日咳","6","10","16","147"
"ヘルパンギーナ","17","16","33","147"
"流行性耳下腺炎","31","19","50","147"
"不明発しん症","6","6","12","147"
"川崎病","0","0","0","147"
"急性出血性結膜炎","1","1","2","39"
"流行性角結膜炎","8","8","16","39"
"細菌性髄膜炎","1","0","1","24"
"無菌性髄膜炎","2","0","2","24"
"マイコプラズマ肺炎","1","1","2","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
