"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2022年38週
"集計期間終了週",2022年38週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","4","3","7","414"
"RSウイルス感染症","215","188","403","261"
"咽頭結膜熱","2","1","3","261"
"Ａ群溶血性レンサ球菌咽頭炎","21","23","44","261"
"感染性胃腸炎","234","215","449","261"
"水痘","5","6","11","261"
"手足口病","423","349","772","261"
"伝染性紅斑","1","3","4","261"
"突発性発しん","26","23","49","261"
"ヘルパンギーナ","78","70","148","261"
"流行性耳下腺炎","7","3","10","261"
"不明発しん症","1","1","2","261"
"川崎病","1","1","2","261"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","2","3","5","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","2","2","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
