"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2008年44週"
"集計期間終了週","2008年44週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","10","4","14","43","1","2","0","4","0","1","2","2","0","0","1","0","0","1","0","","","","","",""
"区南部","0","7","0","7","44","0","9","3","4","2","2","2","3","0","1","0","0","0","0","0","","","","","",""
"区西南部","0","11","0","4","22","4","1","0","4","0","0","6","1","0","0","0","0","0","0","0","","","","","",""
"区西部","0","2","0","9","40","12","2","0","3","0","0","8","1","0","0","1","0","0","0","0","","","","","",""
"区西北部","0","1","1","6","34","1","7","0","8","0","2","4","1","0","0","1","0","0","0","0","","","","","",""
"区東北部","1","3","1","7","15","7","10","2","6","0","1","6","4","0","0","2","0","0","3","1","","","","","",""
"区東部","1","9","3","35","40","3","11","1","8","0","0","3","0","0","0","1","0","0","0","0","","","","","",""
"西多摩","0","3","0","1","21","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","7","4","32","66","14","17","4","8","1","0","6","5","0","0","1","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","2","6","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"北多摩南部","0","3","0","5","12","3","6","1","4","0","0","0","2","0","0","0","1","0","0","0","","","","","",""
"北多摩北部","0","24","0","5","13","3","7","0","3","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3","80","14","127","356","53","72","11","56","3","6","38","19","0","1","8","1","0","4","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2008年44週"
"集計期間終了週","2008年44週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","12","2","8","33","1","3","1","2","0","1","1","1","0","0","1","0","0","1","0","","","","","",""
"区南部","0","7","2","11","41","3","9","6","6","1","2","1","2","0","1","0","0","0","0","0","","","","","",""
"区西南部","0","9","0","6","27","7","6","1","2","0","1","3","1","0","0","0","0","0","0","0","","","","","",""
"区西部","0","7","0","8","37","13","1","1","6","0","0","4","1","0","0","1","0","0","1","0","","","","","",""
"区西北部","0","1","1","4","21","5","3","3","3","0","4","2","1","0","0","1","0","0","0","0","","","","","",""
"区東北部","1","4","1","4","16","8","9","1","8","0","1","5","3","0","0","1","0","0","2","1","","","","","",""
"区東部","2","6","4","19","24","5","6","1","2","0","0","6","1","0","0","1","0","0","0","0","","","","","",""
"西多摩","0","3","0","1","24","2","0","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","5","5","5","30","59","9","9","1","10","1","1","8","2","0","0","3","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","3","9","2","1","0","1","0","1","1","0","0","0","1","0","0","0","0","","","","","",""
"北多摩南部","1","5","0","10","10","3","4","1","2","0","0","0","2","0","0","0","1","0","0","0","","","","","",""
"北多摩北部","0","20","0","4","21","1","6","0","4","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","9","79","16","108","322","62","57","16","49","2","12","33","14","0","1","9","1","0","4","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2008年44週"
"集計期間終了週","2008年44週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","22","6","22","76","1","5","1","6","0","1","3","3","0","0","1","0","0","2","0","26","18","2","4","4","0"
"区南部","0","14","2","18","85","3","18","9","10","3","2","3","5","0","1","0","0","0","0","0","26","15","3","1","1","0"
"区西南部","0","20","0","10","49","11","7","1","6","0","1","9","1","0","0","0","0","0","0","0","27","15","4","3","3","0"
"区西部","0","9","0","17","77","25","3","1","9","0","0","12","1","0","0","1","0","0","1","0","30","18","4","4","4","0"
"区西北部","0","2","1","10","55","6","10","3","11","0","6","6","1","0","0","1","0","0","0","0","36","17","6","2","2","0"
"区東北部","1","7","1","11","31","15","19","3","14","0","1","11","7","0","0","3","0","0","5","2","25","11","4","1","1","0"
"区東部","3","15","7","54","64","8","17","2","10","0","0","9","1","0","0","1","0","0","0","0","26","11","4","1","1","0"
"西多摩","0","3","0","1","45","4","0","0","2","0","0","1","0","0","0","0","0","0","0","0","9","5","1","1","1","0"
"南多摩","6","12","9","62","125","23","26","5","18","1","1","14","7","0","0","4","0","0","0","0","28","12","4","1","1","0"
"北多摩西部","0","0","1","5","15","2","1","0","1","0","1","1","0","0","0","1","0","0","0","0","13","6","2","1","1","0"
"北多摩南部","1","8","0","15","22","6","10","1","6","0","0","0","2","0","0","0","1","0","0","0","21","10","3","2","3","0"
"北多摩北部","0","44","0","9","34","4","13","0","7","0","1","1","0","0","0","0","0","0","0","0","14","6","2","2","2","0"
"島しょ","0","0","0","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","11","156","27","234","678","111","129","26","102","4","14","70","28","0","1","12","1","0","8","2","283","145","39","24","25","0"


