"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2024年15週
"集計期間終了週",2024年15週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","407","412","819","418"
"新型コロナウイルス感染症（COVID-19）","468","542","1010","418"
"RSウイルス感染症","239","186","425","263"
"咽頭結膜熱","42","27","69","263"
"Ａ群溶血性レンサ球菌咽頭炎","390","361","751","263"
"感染性胃腸炎","530","501","1031","263"
"水痘","31","18","49","263"
"手足口病","7","4","11","263"
"伝染性紅斑","13","10","23","263"
"突発性発しん","44","35","79","263"
"ヘルパンギーナ","3","1","4","263"
"流行性耳下腺炎","5","6","11","263"
"不明発しん症","2","7","9","263"
"川崎病","4","3","7","263"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","13","13","26","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","2","0","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","1","0","1","25"
"インフルエンザ入院","6","0","6","25"
"COVID-19入院","51","43","94","25"
