"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2002年14週
"集計期間終了週",2002年14週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","53","37","90","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","1","1","2","142"
"Ａ群溶血性レンサ球菌咽頭炎","30","32","62","142"
"感染性胃腸炎","245","257","502","142"
"水痘","64","75","139","142"
"手足口病","13","12","25","142"
"伝染性紅斑","12","12","24","142"
"突発性発しん","45","43","88","142"
"百日咳","0","2","2","142"
"風しん","2","0","2","142"
"ヘルパンギーナ","5","3","8","142"
"麻しん（成人麻しん以外）","5","5","10","142"
"流行性耳下腺炎","49","45","94","142"
"不明発しん症","3","7","10","142"
"川崎病","1","0","1","142"
"急性出血性結膜炎","0","1","1","14"
"流行性角結膜炎","10","8","18","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","1","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","1","0","1","25"
