"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2009年33週"
"集計期間終了週","2009年33週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","0","8","0","0","0","1","0","0","0","0","0","0","0","2","0","","","","","",""
"中央区","3","0","0","0","0","1","1","0","2","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","2","0","4","2","4","0","6","0","2","0","10","1","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","11","0","1","0","1","1","3","0","0","0","12","0","1","0","0","1","0","0","0","0","","","","","",""
"文京","5","0","0","0","3","0","3","0","0","0","1","0","0","0","0","1","0","0","0","0","","","","","",""
"台東","2","0","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","6","0","0","0","1","0","2","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","9","0","0","0","9","0","2","0","0","0","3","0","1","0","0","0","0","0","0","0","","","","","",""
"品川区","10","0","0","0","10","3","4","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","14","1","0","1","4","0","1","1","1","0","4","3","4","0","0","0","0","0","0","0","","","","","",""
"世田谷","26","0","0","2","5","0","1","0","1","0","4","0","1","0","0","0","0","0","0","0","","","","","",""
"渋谷区","2","0","1","0","1","0","2","0","0","0","1","1","0","0","0","1","0","0","0","0","","","","","",""
"中野区","12","0","0","1","9","1","10","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","3","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","3","0","0","1","4","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北区","3","0","0","0","3","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","7","0","0","0","2","0","2","0","0","0","1","3","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","10","0","0","0","2","1","3","0","3","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","5","0","1","1","4","2","3","0","6","0","0","1","1","0","0","0","0","0","0","0","","","","","",""
"葛飾区","29","0","0","0","2","3","8","0","3","0","5","1","0","0","0","0","0","0","0","1","","","","","",""
"江戸川","20","1","0","4","0","1","5","1","2","0","11","2","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","18","0","0","2","18","1","8","1","4","0","9","5","0","0","0","0","0","0","0","0","","","","","",""
"町田市","4","0","0","5","9","0","2","0","1","0","9","6","4","0","0","0","0","0","0","0","","","","","",""
"西多摩","17","0","0","0","4","4","4","0","0","0","2","5","0","0","0","0","0","0","0","0","","","","","",""
