"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2004年8月"
"集計期間終了月","2004年8月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","23","5","6","17","0","0","11","1","0","",""
"区南部","3","0","0","5","0","0","10","0","0","",""
"区西南部","6","1","1","2","0","0","15","2","2","",""
"区西部","26","0","8","20","0","0","36","1","3","",""
"区西北部","16","5","10","12","0","1","8","1","0","",""
"区東北部","4","0","1","0","0","0","3","0","0","",""
"区東部","17","9","6","27","0","0","2","2","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","8","0","0","",""
"北多摩西部","7","0","3","16","0","0","0","0","0","",""
"北多摩南部","1","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","20","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","103","20","35","99","0","1","113","7","5","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2004年8月"
"集計期間終了月","2004年8月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","21","17","3","3","14","0","6","2","0","",""
"区南部","1","0","0","0","0","0","2","0","0","",""
"区西南部","1","0","0","0","0","0","8","0","0","",""
"区西部","12","4","5","5","0","0","16","3","2","",""
"区西北部","12","3","0","2","0","0","6","1","0","",""
"区東北部","0","0","0","0","0","0","3","0","0","",""
"区東部","11","1","1","0","0","0","2","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","16","0","1","0","5","0","6","0","0","",""
"北多摩西部","4","4","0","3","2","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","8","0","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","78","29","10","13","21","0","58","6","2","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2004年8月"
"集計期間終了月","2004年8月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","44","22","9","20","14","0","17","3","0","10","6"
"区南部","4","0","0","5","0","0","12","0","0","5","1"
"区西南部","7","1","1","2","0","0","23","2","2","3","4"
"区西部","38","4","13","25","0","0","52","4","5","6","4"
"区西北部","28","8","10","14","0","1","14","2","0","6","2"
"区東北部","4","0","1","0","0","0","6","0","0","2","1"
"区東部","28","10","7","27","0","0","4","2","0","7","2"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","16","0","1","0","5","0","14","0","0","4","1"
"北多摩西部","11","4","3","19","2","0","0","0","0","2","1"
"北多摩南部","1","0","0","0","0","0","0","0","0","2","3"
"北多摩北部","0","0","0","0","0","0","28","0","0","0","3"
"島しょ","0","0","0","0","0","0","1","0","0","0","1"
"合計","181","49","45","112","21","1","171","13","7","41","25"


