"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2016年48週
"集計期間終了週",2016年48週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","589","571","1160","417"
"RSウイルス感染症","44","32","76","263"
"咽頭結膜熱","62","46","108","263"
"Ａ群溶血性レンサ球菌咽頭炎","305","271","576","263"
"感染性胃腸炎","3578","3419","6997","263"
"水痘","101","105","206","263"
"手足口病","83","66","149","263"
"伝染性紅斑","12","27","39","263"
"突発性発しん","76","71","147","263"
"百日咳","1","3","4","263"
"ヘルパンギーナ","13","16","29","263"
"流行性耳下腺炎","100","79","179","263"
"不明発しん症","8","6","14","263"
"川崎病","1","1","2","263"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","8","4","12","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","12","21","33","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","3","3","6","25"
