"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2012年51週"
"集計期間終了週","2012年51週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","14","1","2","17","3","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","2","21","5","2","128","5","2","0","30","0","3","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","15","38","20","6","348","28","10","0","33","0","3","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","15","8","9","13","254","21","5","0","5","0","2","1","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","15","7","12","22","268","35","7","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","13","3","16","50","239","57","3","0","0","0","1","2","2","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"5歳","38","0","4","43","243","24","5","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","31","0","9","54","206","26","3","1","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"7歳","18","0","1","39","179","6","2","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","17","0","1","40","182","5","2","1","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","21","0","0","26","143","2","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10～14歳","88","0","2","57","415","5","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"15～19歳","34","2","0","2","127","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","47","0","3","10","335","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0"
