"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2001年39週
"集計期間終了週",2001年39週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2","1","3","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","5","2","7","142"
"Ａ群溶血性レンサ球菌咽頭炎","12","4","16","142"
"感染性胃腸炎","119","107","226","142"
"水痘","22","17","39","142"
"手足口病","28","17","45","142"
"伝染性紅斑","13","13","26","142"
"突発性発しん","38","35","73","142"
"百日咳","0","0","0","142"
"風しん","1","1","2","142"
"ヘルパンギーナ","13","9","22","142"
"麻しん（成人麻しん以外）","4","2","6","142"
"流行性耳下腺炎","44","48","92","142"
"不明発しん症","5","4","9","142"
"川崎病","1","1","2","142"
"急性出血性結膜炎","1","0","1","14"
"流行性角結膜炎","8","9","17","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","2","1","3","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","2","2","25"
