"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2019年2週"
"集計期間終了週","2019年2週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","379","4","3","25","94","6","2","30","4","1","2","0","0","0","3","0","0","0","0","0","10","","","","","",""
"区南部","328","0","2","10","92","6","0","19","2","0","0","0","1","0","2","0","0","0","0","0","0","","","","","",""
"区西南部","587","0","1","19","92","16","3","25","2","0","1","0","0","0","1","0","0","0","0","0","15","","","","","",""
"区西部","525","3","0","22","97","7","2","11","1","0","1","0","0","0","0","0","0","0","0","0","23","","","","","",""
"区西北部","774","1","7","31","144","11","5","28","9","0","2","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区東北部","640","4","3","16","161","5","0","17","9","0","0","0","0","0","2","0","0","0","0","0","9","","","","","",""
"区東部","670","2","7","28","129","4","1","22","3","0","2","0","0","0","1","1","0","0","0","0","7","","","","","",""
"西多摩","277","0","0","3","35","1","0","15","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","982","3","3","38","162","24","5","59","3","0","2","1","1","0","1","0","0","0","0","0","2","","","","","",""
"北多摩西部","289","0","1","26","42","2","1","8","4","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","591","1","2","27","88","11","1","29","6","0","1","2","1","0","0","0","1","0","0","0","17","","","","","",""
"北多摩北部","416","1","5","25","57","3","0","17","9","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"島しょ","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","6507","19","34","270","1193","96","20","280","53","1","12","3","3","0","12","1","1","0","0","0","88","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2019年2週"
"集計期間終了週","2019年2週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","387","4","3","16","102","6","1","33","5","1","1","0","0","0","3","0","0","1","0","0","11","","","","","",""
"区南部","383","1","1","12","69","3","1","22","2","0","1","0","1","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","588","0","4","19","91","9","1","22","3","1","1","3","0","0","1","0","0","0","0","1","9","","","","","",""
"区西部","498","2","2","11","102","5","2","19","3","0","1","0","0","0","0","0","0","1","0","0","18","","","","","",""
"区西北部","796","2","4","30","144","12","2","20","4","0","1","1","0","0","2","0","0","0","0","0","3","","","","","",""
"区東北部","649","6","6","24","144","6","0","20","5","0","0","0","0","0","3","0","0","0","0","1","6","","","","","",""
"区東部","683","4","3","26","134","6","2","28","4","0","2","0","1","0","1","1","0","1","0","0","4","","","","","",""
"西多摩","274","0","1","4","34","1","0","5","2","0","2","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","992","3","3","35","160","13","3","50","6","0","2","1","1","0","2","0","0","0","0","0","5","","","","","",""
"北多摩西部","332","1","1","21","43","7","1","6","4","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","568","3","6","25","85","9","1","23","4","1","1","2","1","1","0","1","1","1","0","0","16","","","","","",""
"北多摩北部","363","2","3","21","64","2","1","23","5","0","0","0","0","0","1","0","0","0","0","0","2","","","","","",""
"島しょ","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","6557","28","37","244","1172","79","15","271","47","3","13","8","4","1","14","2","1","4","0","2","75","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2019年2週"
"集計期間終了週","2019年2週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","766","4","3","41","196","12","3","63","9","1","3","0","0","0","3","0","0","1","0","0","21","32","20","2","4","4","0"
"区南部","711","1","3","22","161","9","1","41","4","0","1","0","1","0","3","0","0","0","0","0","0","32","21","3","1","1","0"
"区西南部","1175","0","5","38","183","25","4","47","5","1","1","3","0","0","2","0","0","0","0","1","24","39","25","4","3","3","0"
"区西部","1023","5","2","33","199","12","2","30","4","0","1","0","0","0","0","0","0","1","0","0","41","38","24","3","4","4","0"
"区西北部","1570","3","11","61","288","23","7","48","13","0","3","1","0","0","4","0","0","0","0","0","3","55","34","6","2","2","0"
"区東北部","1289","10","9","40","305","11","0","37","14","0","0","0","0","0","5","0","0","0","0","1","15","39","25","4","1","1","0"
"区東部","1353","6","10","54","263","10","3","50","7","0","4","0","1","0","1","1","0","1","0","0","11","41","26","4","1","1","0"
"西多摩","551","0","1","7","69","2","0","20","3","0","2","0","0","0","0","0","0","0","0","0","1","14","8","1","1","1","0"
"南多摩","1974","6","3","73","322","37","8","109","9","0","2","2","1","0","3","0","0","0","0","0","7","45","28","4","1","1","0"
"北多摩西部","621","1","2","47","85","9","1","14","4","0","1","1","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"北多摩南部","1159","4","8","52","173","20","2","52","10","1","2","2","1","1","0","1","1","1","0","0","33","33","21","3","3","3","0"
"北多摩北部","779","3","8","46","121","5","1","40","14","0","0","0","0","0","1","0","0","0","0","0","6","21","13","2","2","2","0"
"島しょ","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","13064","43","65","514","2365","175","32","551","96","3","20","9","4","1","22","2","1","4","0","2","162","412","260","38","25","25","0"


