"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2017年9月"
"集計期間終了月","2017年9月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","0","0"
"1～4歳","0","0","0","0","0","0","1","2","0"
"5～9歳","0","0","0","0","0","0","3","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","0","0","0","0","0","0","1","0","0"
"20～24歳","16","0","3","14","0","0","1","0","0"
"25～29歳","22","9","8","12","0","0","2","0","0"
"30～34歳","25","9","10","15","0","0","0","0","0"
"35～39歳","23","6","6","19","0","0","0","0","0"
"40～44歳","15","14","3","12","0","0","1","0","0"
"45～49歳","15","11","9","7","0","0","2","0","0"
"50～54歳","8","7","4","4","0","0","1","0","0"
"55～59歳","3","4","1","2","0","0","3","0","0"
"60～64歳","0","5","0","0","0","0","4","1","0"
"65～69歳","2","2","0","1","0","0","4","1","0"
"70歳以上","0","3","1","0","0","0","18","2","0"
"合計","129","70","45","86","0","0","45","6","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2017年9月"
"集計期間終了月","2017年9月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","11","0","0"
"1～4歳","0","0","0","0","0","0","2","0","0"
"5～9歳","0","0","0","0","0","0","2","0","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","4","1","1","0","1","0","0","0","0"
"20～24歳","23","8","12","7","2","0","0","0","0"
"25～29歳","18","3","7","4","2","0","1","0","0"
"30～34歳","22","8","6","0","0","0","0","0","0"
"35～39歳","17","2","2","7","1","0","1","0","0"
"40～44歳","8","7","3","1","2","0","2","0","0"
"45～49歳","5","2","0","8","1","0","0","0","0"
"50～54歳","2","3","0","2","0","0","1","0","0"
"55～59歳","0","2","2","0","1","0","1","0","0"
"60～64歳","1","0","0","0","0","0","0","0","0"
"65～69歳","0","1","0","0","0","0","2","0","0"
"70歳以上","0","2","0","0","0","0","8","0","0"
"合計","100","39","33","29","10","0","31","0","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2017年9月"
"集計期間終了月","2017年9月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","14","0","0"
"1～4歳","0","0","0","0","0","0","3","2","0"
"5～9歳","0","0","0","0","0","0","5","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","4","1","1","0","1","0","1","0","0"
"20～24歳","39","8","15","21","2","0","1","0","0"
"25～29歳","40","12","15","16","2","0","3","0","0"
"30～34歳","47","17","16","15","0","0","0","0","0"
"35～39歳","40","8","8","26","1","0","1","0","0"
"40～44歳","23","21","6","13","2","0","3","0","0"
"45～49歳","20","13","9","15","1","0","2","0","0"
"50～54歳","10","10","4","6","0","0","2","0","0"
"55～59歳","3","6","3","2","1","0","4","0","0"
"60～64歳","1","5","0","0","0","0","4","1","0"
"65～69歳","2","3","0","1","0","0","6","1","0"
"70歳以上","0","5","1","0","0","0","26","2","0"
"合計","229","109","78","115","10","0","76","6","0"
"定点数","55","55","55","55","55","55","25","25","25"


