"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2010年29週
"集計期間終了週",2010年29週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","4","3","7","282"
"RSウイルス感染症","1","4","5","148"
"咽頭結膜熱","26","18","44","148"
"Ａ群溶血性レンサ球菌咽頭炎","51","68","119","148"
"感染性胃腸炎","226","186","412","148"
"水痘","64","48","112","148"
"手足口病","320","240","560","148"
"伝染性紅斑","31","34","65","148"
"突発性発しん","41","45","86","148"
"百日咳","3","9","12","148"
"ヘルパンギーナ","484","470","954","148"
"流行性耳下腺炎","79","63","142","148"
"不明発しん症","12","12","24","148"
"川崎病","0","0","0","148"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","13","5","18","39"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","1","2","3","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
