"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2015年40週
"集計期間終了週",2015年40週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","14","14","28","412"
"RSウイルス感染症","167","136","303","260"
"咽頭結膜熱","48","34","82","260"
"Ａ群溶血性レンサ球菌咽頭炎","253","182","435","260"
"感染性胃腸炎","466","443","909","260"
"水痘","50","38","88","260"
"手足口病","335","283","618","260"
"伝染性紅斑","54","42","96","260"
"突発性発しん","83","70","153","260"
"百日咳","1","3","4","260"
"ヘルパンギーナ","55","47","102","260"
"流行性耳下腺炎","82","63","145","260"
"不明発しん症","20","19","39","260"
"川崎病","4","2","6","260"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","28","18","46","39"
"細菌性髄膜炎","2","0","2","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","18","18","36","25"
"クラミジア肺炎(オウム病は除く)","4","0","4","25"
"感染性胃腸炎（ロタウイルス）","2","0","2","25"
"インフルエンザ入院","0","0","0","25"
