"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2017年50週"
"集計期間終了週","2017年50週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","4","13","0","0","9","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","15","16","5","2","79","0","5","0","10","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","43","9","19","23","300","1","20","1","33","0","2","1","3","0","0","2","0","0","0","0","0","3","0","0","0","0","0","3","0"
"2歳","54","5","19","41","228","2","18","1","7","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","86","3","20","47","198","4","12","3","4","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4歳","109","0","15","74","162","14","11","7","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","130","0","14","77","159","15","8","4","0","0","3","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"6歳","153","0","5","66","108","17","3","1","0","0","0","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"7歳","207","0","4","63","100","20","2","1","0","0","0","4","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"8歳","189","0","0","50","61","6","1","1","0","1","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","139","0","4","45","61","8","2","0","0","0","0","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"10～14歳","375","0","2","65","169","14","3","0","0","1","0","3","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15～19歳","68","0","0","6","28","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","39","0","3","13","115","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","1","0"
"30～39歳","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0","0","0","1"
