"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2003年50週
"集計期間終了週",2003年50週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","28","28","56","178"
"RSウイルス感染症","4","10","14","142"
"咽頭結膜熱","20","12","32","142"
"Ａ群溶血性レンサ球菌咽頭炎","68","63","131","142"
"感染性胃腸炎","1023","1012","2035","142"
"水痘","105","130","235","142"
"手足口病","7","3","10","142"
"伝染性紅斑","27","32","59","142"
"突発性発しん","35","38","73","142"
"百日咳","1","0","1","142"
"風しん","0","1","1","142"
"ヘルパンギーナ","3","2","5","142"
"麻しん（成人麻しん以外）","0","3","3","142"
"流行性耳下腺炎","15","12","27","142"
"不明発しん症","2","3","5","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","6","6","12","14"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
