"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2011年43週
"集計期間終了週",2011年43週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","10","8","18","414"
"RSウイルス感染症","61","47","108","261"
"咽頭結膜熱","16","18","34","261"
"Ａ群溶血性レンサ球菌咽頭炎","174","187","361","261"
"感染性胃腸炎","529","474","1003","261"
"水痘","95","83","178","261"
"手足口病","140","120","260","261"
"伝染性紅斑","22","26","48","261"
"突発性発しん","99","71","170","261"
"百日咳","8","4","12","261"
"ヘルパンギーナ","22","23","45","261"
"流行性耳下腺炎","34","32","66","261"
"不明発しん症","12","12","24","261"
"川崎病","0","0","0","261"
"急性出血性結膜炎","1","0","1","37"
"流行性角結膜炎","10","6","16","37"
"細菌性髄膜炎","2","0","2","25"
"無菌性髄膜炎","2","0","2","25"
"マイコプラズマ肺炎","23","19","42","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
