"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2007年12月"
"集計期間終了月","2007年12月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","15","0"
"1～4歳","0","0","0","0","0","0","4","21","0"
"5～9歳","0","0","0","0","0","0","3","1","0"
"10～14歳","0","0","0","0","0","0","1","1","1"
"15～19歳","1","2","1","5","0","0","1","0","0"
"20～24歳","17","1","5","8","0","0","2","0","0"
"25～29歳","22","6","10","20","1","0","0","0","0"
"30～34歳","19","8","6","14","0","1","1","0","0"
"35～39歳","15","9","7","9","0","1","0","1","0"
"40～44歳","11","7","7","8","0","1","0","0","0"
"45～49歳","3","2","0","5","0","1","2","0","0"
"50～54歳","6","1","0","1","0","1","5","0","0"
"55～59歳","3","4","1","0","0","1","6","0","0"
"60～64歳","1","0","1","0","0","1","4","0","0"
"65～69歳","0","0","1","0","0","0","7","0","0"
"70歳以上","0","0","1","0","0","0","39","6","0"
"合計","98","40","40","70","1","7","79","45","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2007年12月"
"集計期間終了月","2007年12月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","5","0"
"1～4歳","0","0","0","0","0","0","3","18","0"
"5～9歳","0","0","0","0","0","0","0","3","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","9","1","2","1","0","0","2","0","0"
"20～24歳","41","5","7","5","2","0","0","0","0"
"25～29歳","25","13","8","0","4","0","2","0","0"
"30～34歳","18","4","5","0","1","1","0","0","0"
"35～39歳","3","4","3","0","1","0","0","1","0"
"40～44歳","4","1","2","0","1","1","1","0","0"
"45～49歳","3","0","0","1","2","1","0","0","0"
"50～54歳","0","1","0","0","0","0","2","0","0"
"55～59歳","1","4","1","0","1","0","4","0","0"
"60～64歳","0","1","0","0","0","0","1","0","0"
"65～69歳","0","0","0","0","2","0","1","0","0"
"70歳以上","0","1","0","0","0","0","28","0","2"
"合計","104","35","28","7","14","3","48","27","2"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2007年12月"
"集計期間終了月","2007年12月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","8","20","0"
"1～4歳","0","0","0","0","0","0","7","39","0"
"5～9歳","0","0","0","0","0","0","3","4","0"
"10～14歳","0","0","0","0","0","0","1","1","1"
"15～19歳","10","3","3","6","0","0","3","0","0"
"20～24歳","58","6","12","13","2","0","2","0","0"
"25～29歳","47","19","18","20","5","0","2","0","0"
"30～34歳","37","12","11","14","1","2","1","0","0"
"35～39歳","18","13","10","9","1","1","0","2","0"
"40～44歳","15","8","9","8","1","2","1","0","0"
"45～49歳","6","2","0","6","2","2","2","0","0"
"50～54歳","6","2","0","1","0","1","7","0","0"
"55～59歳","4","8","2","0","1","1","10","0","0"
"60～64歳","1","1","1","0","0","1","5","0","0"
"65～69歳","0","0","1","0","2","0","8","0","0"
"70歳以上","0","1","1","0","0","0","67","6","2"
"合計","202","75","68","77","15","10","127","72","3"
"定点数","55","55","55","55","55","55","24","24","24"


