"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2012年35週"
"集計期間終了週","2012年35週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","6","2","8","29","3","2","0","13","1","5","1","0","0","0","1","0","0","0","0","0","","","","","",""
"区南部","0","15","10","12","50","3","2","3","10","1","9","3","5","0","0","4","0","0","0","0","0","","","","","",""
"区西南部","1","9","2","6","21","2","7","1","7","0","10","2","2","1","0","3","0","1","1","0","0","","","","","",""
"区西部","0","19","1","4","47","3","2","1","13","0","7","5","0","0","0","1","0","0","1","0","0","","","","","",""
"区西北部","0","3","5","8","50","7","4","1","8","0","10","3","4","1","0","3","0","0","0","0","0","","","","","",""
"区東北部","0","20","10","4","89","2","14","1","14","0","27","9","3","0","0","3","0","0","1","0","0","","","","","",""
"区東部","0","16","18","14","68","7","17","0","12","0","28","3","2","0","0","3","0","0","1","0","0","","","","","",""
"西多摩","0","0","0","3","6","0","0","0","1","0","6","2","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","3","11","5","14","55","6","7","1","19","0","23","7","5","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","3","2","10","27","2","0","0","4","0","7","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","2","5","4","18","44","4","11","0","14","1","24","2","3","0","0","2","0","0","3","0","0","","","","","",""
"北多摩北部","0","15","1","8","25","0","2","0","9","0","8","2","2","0","0","0","0","0","2","0","0","","","","","",""
"島しょ","0","0","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","6","122","60","109","511","40","75","8","124","3","164","40","26","2","0","20","0","1","9","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2012年35週"
"集計期間終了週","2012年35週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","4","3","4","23","1","3","1","8","1","9","1","0","0","0","1","0","0","0","0","0","","","","","",""
"区南部","0","21","8","13","45","1","6","1","9","1","16","5","13","1","0","4","0","0","0","0","0","","","","","",""
"区西南部","1","13","1","11","31","2","4","1","9","0","14","3","1","1","1","2","0","1","1","0","0","","","","","",""
"区西部","0","13","1","2","39","3","2","1","8","0","9","1","1","0","0","1","0","0","1","0","0","","","","","",""
"区西北部","1","6","5","5","42","6","6","2","12","0","17","1","1","1","0","3","0","0","0","0","0","","","","","",""
"区東北部","0","24","10","13","66","5","18","1","15","2","19","5","2","0","0","1","0","0","2","0","0","","","","","",""
"区東部","0","13","13","11","71","1","21","1","12","0","21","3","4","0","0","2","0","2","1","0","0","","","","","",""
"西多摩","0","0","0","1","10","0","0","0","1","0","5","2","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","14","5","13","50","4","7","1","14","0","22","4","5","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","0","2","2","3","15","2","1","0","7","0","5","4","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","6","5","7","22","4","8","0","12","1","16","2","4","0","0","1","0","0","3","0","0","","","","","",""
"北多摩北部","0","13","5","9","16","3","2","0","9","0","6","3","1","0","0","0","0","0","1","0","0","","","","","",""
"島しょ","0","0","0","0","0","1","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4","129","58","92","430","33","81","9","116","5","160","34","33","3","1","16","0","3","9","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2012年35週"
"集計期間終了週","2012年35週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","10","5","12","52","4","5","1","21","1","14","1","0","0","0","2","0","0","0","0","0","28","20","2","4","4","0"
"区南部","0","36","18","25","95","4","8","4","19","2","25","8","18","1","0","4","0","0","0","0","0","32","20","3","1","1","0"
"区西南部","1","22","3","17","52","4","11","2","16","0","24","5","3","1","1","5","0","1","1","0","0","38","24","4","3","3","0"
"区西部","0","32","2","6","86","3","4","1","21","0","16","6","1","0","0","1","0","0","2","0","0","39","25","4","4","4","0"
"区西北部","1","9","10","13","92","13","10","3","20","0","27","4","5","1","0","6","0","0","0","0","0","54","33","6","2","2","0"
"区東北部","0","44","20","17","155","7","32","2","29","2","46","14","5","0","0","4","0","0","3","0","0","40","25","4","1","1","0"
"区東部","0","29","31","25","139","8","38","1","24","0","49","3","6","0","0","5","0","2","1","0","0","41","26","4","1","1","0"
"西多摩","0","0","0","4","16","0","0","0","1","0","11","2","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","4","25","10","27","105","10","14","1","33","0","45","11","10","0","0","1","0","0","0","0","0","44","27","4","1","1","0"
"北多摩西部","0","5","4","13","42","2","1","0","11","0","12","5","1","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"北多摩南部","3","11","9","25","66","8","19","0","26","2","40","2","7","0","0","3","0","0","3","0","0","30","21","3","2","2","0"
"北多摩北部","0","28","6","17","41","3","2","0","18","0","14","5","3","0","0","0","0","0","3","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","0","0","1","10","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","9","251","118","201","941","67","154","15","239","7","324","66","59","3","1","31","0","3","13","0","0","406","259","39","24","24","0"


