"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2007年36週
"集計期間終了週",2007年36週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","2","2","286"
"RSウイルス感染症","6","5","11","150"
"咽頭結膜熱","12","16","28","150"
"Ａ群溶血性レンサ球菌咽頭炎","63","49","112","150"
"感染性胃腸炎","254","211","465","150"
"水痘","35","14","49","150"
"手足口病","86","78","164","150"
"伝染性紅斑","21","14","35","150"
"突発性発しん","60","47","107","150"
"百日咳","3","4","7","150"
"風しん","1","0","1","150"
"ヘルパンギーナ","83","80","163","150"
"麻しん（成人麻しん以外）","1","0","1","150"
"流行性耳下腺炎","15","12","27","150"
"不明発しん症","6","6","12","150"
"川崎病","0","1","1","150"
"急性出血性結膜炎","2","2","4","38"
"流行性角結膜炎","14","10","24","38"
"細菌性髄膜炎","1","2","3","25"
"無菌性髄膜炎","3","0","3","25"
"マイコプラズマ肺炎","2","0","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","1","0","1","25"
