"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2021年45週
"集計期間終了週",2021年45週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","409"
"RSウイルス感染症","15","6","21","257"
"咽頭結膜熱","23","8","31","257"
"Ａ群溶血性レンサ球菌咽頭炎","39","39","78","257"
"感染性胃腸炎","517","436","953","257"
"水痘","10","7","17","257"
"手足口病","92","89","181","257"
"伝染性紅斑","3","3","6","257"
"突発性発しん","48","50","98","257"
"ヘルパンギーナ","73","63","136","257"
"流行性耳下腺炎","11","7","18","257"
"不明発しん症","4","5","9","257"
"川崎病","1","0","1","257"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","1","3","4","38"
"細菌性髄膜炎","0","2","2","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
