"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2006年27週
"集計期間終了週",2006年27週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","1","0","1","142"
"咽頭結膜熱","125","125","250","142"
"Ａ群溶血性レンサ球菌咽頭炎","112","80","192","142"
"感染性胃腸炎","251","214","465","142"
"水痘","92","98","190","142"
"手足口病","48","35","83","142"
"伝染性紅斑","36","40","76","142"
"突発性発しん","48","44","92","142"
"百日咳","0","0","0","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","271","300","571","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","45","54","99","142"
"不明発しん症","29","22","51","142"
"川崎病","1","1","2","142"
"急性出血性結膜炎","1","0","1","14"
"流行性角結膜炎","10","13","23","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","1","2","25"
"マイコプラズマ肺炎","0","1","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
