"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2016年35週
"集計期間終了週",2016年35週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","5","8","13","410"
"RSウイルス感染症","165","147","312","258"
"咽頭結膜熱","43","34","77","258"
"Ａ群溶血性レンサ球菌咽頭炎","167","145","312","258"
"感染性胃腸炎","587","505","1092","258"
"水痘","30","28","58","258"
"手足口病","137","116","253","258"
"伝染性紅斑","13","17","30","258"
"突発性発しん","75","86","161","258"
"百日咳","1","2","3","258"
"ヘルパンギーナ","297","259","556","258"
"流行性耳下腺炎","73","73","146","258"
"不明発しん症","16","10","26","258"
"川崎病","2","4","6","258"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","18","12","30","38"
"細菌性髄膜炎","1","1","2","25"
"無菌性髄膜炎","2","3","5","25"
"マイコプラズマ肺炎","9","9","18","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","1","1","25"
