"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2008年4月"
"集計期間終了月","2008年4月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","9","3","3","11","0","0","0","0","0","",""
"中央区","3","3","1","2","0","0","0","0","0","",""
"みなと","5","1","1","2","1","0","8","0","0","",""
"新宿区","13","21","23","20","0","5","32","10","2","",""
"文京","6","2","0","4","0","0","1","4","0","",""
"台東","1","0","0","0","0","0","0","0","0","",""
"墨田区","3","0","1","0","0","0","3","2","0","",""
"江東区","15","5","4","7","0","1","0","0","0","",""
"品川区","1","1","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","2","0","0","0","0","0","1","0","0","",""
"世田谷","0","0","0","0","0","0","0","2","0","",""
"渋谷区","8","3","1","5","0","2","0","0","0","",""
"中野区","2","1","0","5","0","1","0","0","0","",""
"杉並","4","1","1","5","0","0","21","2","1","",""
"池袋","13","7","5","4","0","0","2","7","0","",""
"北区","0","0","0","0","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","0","0","1","4","0","0","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","0","2","2","3","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","6","12","0","",""
"江戸川","8","0","0","3","1","0","0","0","0","",""
"八王子市","0","0","0","0","0","0","1","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","0","0","0","0","0","0","0","0","0","",""
"多摩府中","1","0","0","2","0","0","5","0","0","",""
"多摩小平","0","0","0","0","1","0","8","10","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","94","50","43","77","3","9","88","49","3","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2008年4月"
"集計期間終了月","2008年4月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","0","0","0","",""
"中央区","0","0","0","0","0","0","0","0","0","",""
"みなと","7","2","5","1","0","0","3","0","0","",""
"新宿区","7","8","5","3","0","0","12","6","0","",""
"文京","0","0","0","0","0","0","1","0","0","",""
"台東","16","4","2","2","2","0","0","0","0","",""
"墨田区","2","0","0","0","0","0","0","1","0","",""
"江東区","0","1","0","0","0","0","0","0","0","",""
"品川区","0","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","4","1","0","0","0","0","0","0","0","",""
"世田谷","0","0","0","0","0","0","3","0","0","",""
"渋谷区","3","1","4","1","2","0","0","0","0","",""
"中野区","3","0","1","1","1","0","0","0","0","",""
"杉並","2","0","0","0","1","0","11","0","0","",""
"池袋","7","4","1","1","2","1","5","0","0","",""
"北区","0","0","0","0","0","0","0","0","0","",""
"荒川区","1","0","0","0","0","0","0","0","0","",""
"板橋区","1","1","0","0","1","0","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","0","0","0","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","4","4","0","",""
"江戸川","6","2","1","1","0","0","0","0","0","",""
"八王子市","15","0","5","2","1","0","1","0","1","",""
"町田市","1","3","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","12","0","1","2","0","0","0","0","0","",""
"多摩府中","0","0","0","0","0","0","3","0","0","",""
"多摩小平","0","0","0","0","0","0","4","4","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","87","27","25","14","10","1","48","15","1","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2008年4月"
"集計期間終了月","2008年4月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","9","3","3","11","0","0","0","0","0","2","2"
"中央区","3","3","1","2","0","0","0","0","0","3","0"
"みなと","12","3","6","3","1","0","11","0","0","2","1"
"新宿区","20","29","28","23","0","5","44","16","2","6","2"
"文京","6","2","0","4","0","0","2","4","0","1","1"
"台東","17","4","2","2","2","0","0","0","0","3","0"
"墨田区","5","0","1","0","0","0","3","3","0","2","1"
"江東区","15","6","4","7","0","1","0","0","0","2","0"
"品川区","1","1","0","0","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","6","1","0","0","0","0","1","0","0","2","1"
"世田谷","0","0","0","0","0","0","3","2","0","0","2"
"渋谷区","11","4","5","6","2","2","0","0","0","5","1"
"中野区","5","1","1","6","1","1","0","0","0","2","1"
"杉並","6","1","1","5","1","0","32","2","1","2","1"
"池袋","20","11","6","5","2","1","7","7","0","3","1"
"北区","0","0","0","0","0","0","0","0","0","1","0"
"荒川区","1","0","0","0","0","0","0","0","0","1","0"
"板橋区","1","1","1","4","1","0","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","0","2","2","3","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","10","16","0","0","1"
"江戸川","14","2","1","4","1","0","0","0","0","2","0"
"八王子市","15","0","5","2","1","0","2","0","1","4","1"
"町田市","1","3","0","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","12","0","1","2","0","0","0","0","0","2","1"
"多摩府中","1","0","0","2","0","0","8","0","0","3","2"
"多摩小平","0","0","0","0","1","0","12","14","0","1","2"
"島しょ","0","0","0","0","0","0","1","0","0","0","1"
"合計","181","77","68","91","13","10","136","64","4","55","24"


