"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2020年24週
"集計期間終了週",2020年24週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","412"
"RSウイルス感染症","0","0","0","258"
"咽頭結膜熱","2","2","4","258"
"Ａ群溶血性レンサ球菌咽頭炎","41","42","83","258"
"感染性胃腸炎","271","218","489","258"
"水痘","12","8","20","258"
"手足口病","17","18","35","258"
"伝染性紅斑","3","5","8","258"
"突発性発しん","57","58","115","258"
"ヘルパンギーナ","2","2","4","258"
"流行性耳下腺炎","7","8","15","258"
"不明発しん症","7","5","12","258"
"川崎病","3","1","4","258"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","3","2","5","38"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","3","4","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
