"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2000年26週
"集計期間終了週",2000年26週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","10","3","13","142"
"Ａ群溶血性レンサ球菌咽頭炎","49","41","90","142"
"感染性胃腸炎","171","178","349","142"
"水痘","84","90","174","142"
"手足口病","168","128","296","142"
"伝染性紅斑","38","28","66","142"
"突発性発しん","39","49","88","142"
"百日咳","0","0","0","142"
"風しん","2","3","5","142"
"ヘルパンギーナ","352","253","605","142"
"麻しん（成人麻しん以外）","7","8","15","142"
"流行性耳下腺炎","57","59","116","142"
"不明発しん症","4","11","15","142"
"川崎病","1","1","2","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","16","14","30","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
