"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2002年18週
"集計期間終了週",2002年18週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","6","6","12","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","3","2","5","142"
"Ａ群溶血性レンサ球菌咽頭炎","32","35","67","142"
"感染性胃腸炎","179","170","349","142"
"水痘","50","47","97","142"
"手足口病","9","9","18","142"
"伝染性紅斑","13","13","26","142"
"突発性発しん","20","20","40","142"
"百日咳","0","0","0","142"
"風しん","2","1","3","142"
"ヘルパンギーナ","6","10","16","142"
"麻しん（成人麻しん以外）","3","2","5","142"
"流行性耳下腺炎","25","34","59","142"
"不明発しん症","1","5","6","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","8","6","14","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","1","1","25"
