"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2011年45週
"集計期間終了週",2011年45週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","9","14","23","411"
"RSウイルス感染症","40","36","76","263"
"咽頭結膜熱","31","25","56","263"
"Ａ群溶血性レンサ球菌咽頭炎","230","206","436","263"
"感染性胃腸炎","748","627","1375","263"
"水痘","152","130","282","263"
"手足口病","105","74","179","263"
"伝染性紅斑","25","33","58","263"
"突発性発しん","95","90","185","263"
"百日咳","5","5","10","263"
"ヘルパンギーナ","7","14","21","263"
"流行性耳下腺炎","54","36","90","263"
"不明発しん症","18","12","30","263"
"川崎病","5","1","6","263"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","10","10","20","37"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","3","1","4","25"
"マイコプラズマ肺炎","14","25","39","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"インフルエンザ入院","0","1","1","25"
