"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2011年10週
"集計期間終了週",2011年10週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","3343","3387","6730","414"
"RSウイルス感染症","19","10","29","260"
"咽頭結膜熱","52","29","81","260"
"Ａ群溶血性レンサ球菌咽頭炎","349","375","724","260"
"感染性胃腸炎","1371","1255","2626","260"
"水痘","141","171","312","260"
"手足口病","8","5","13","260"
"伝染性紅斑","79","56","135","260"
"突発性発しん","77","52","129","260"
"百日咳","0","2","2","260"
"ヘルパンギーナ","1","4","5","260"
"流行性耳下腺炎","34","29","63","260"
"不明発しん症","6","6","12","260"
"川崎病","3","0","3","260"
"急性出血性結膜炎","0","1","1","37"
"流行性角結膜炎","3","7","10","37"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","8","7","15","24"
"クラミジア肺炎(オウム病は除く)","0","1","1","24"
"インフルエンザ入院","0","0","0","25"
