"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2003年12月"
"集計期間終了月","2003年12月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","9","6","0"
"1～4歳","0","0","0","0","0","0","3","18","0"
"5～9歳","0","0","0","0","0","0","2","2","0"
"10～14歳","0","0","0","0","0","0","1","1","0"
"15～19歳","3","1","1","3","0","0","1","0","0"
"20～24歳","12","2","6","11","0","0","1","0","0"
"25～29歳","28","5","4","17","0","0","3","0","0"
"30～34歳","22","7","6","19","0","0","1","1","0"
"35～39歳","15","8","2","8","1","0","2","1","0"
"40～44歳","13","6","6","9","0","0","3","0","0"
"45～49歳","4","2","1","4","0","0","2","0","0"
"50～54歳","1","3","2","3","0","0","4","1","0"
"55～59歳","6","2","1","2","0","0","6","0","0"
"60～64歳","0","1","0","1","0","0","7","1","0"
"65～69歳","1","0","1","2","0","0","7","1","0"
"70歳以上","2","1","0","0","0","0","35","5","1"
"合計","107","38","30","79","1","0","87","37","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2003年12月"
"集計期間終了月","2003年12月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","2","0"
"1～4歳","0","0","0","0","0","0","0","18","0"
"5～9歳","0","0","0","0","0","0","0","4","0"
"10～14歳","1","0","0","0","0","0","2","0","0"
"15～19歳","15","1","4","7","1","0","1","0","0"
"20～24歳","27","10","7","9","3","1","0","0","0"
"25～29歳","21","13","3","4","4","1","0","1","0"
"30～34歳","21","14","1","0","2","2","1","0","0"
"35～39歳","5","0","0","1","3","1","1","0","0"
"40～44歳","2","0","0","0","0","2","0","1","1"
"45～49歳","1","0","0","0","2","1","2","0","0"
"50～54歳","1","1","0","1","0","1","1","1","0"
"55～59歳","0","0","0","0","0","0","3","1","0"
"60～64歳","0","0","0","0","0","1","2","2","0"
"65～69歳","0","1","0","0","0","0","3","1","0"
"70歳以上","0","0","0","0","0","0","9","1","0"
"合計","94","40","15","22","15","10","28","32","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2003年12月"
"集計期間終了月","2003年12月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","12","8","0"
"1～4歳","0","0","0","0","0","0","3","36","0"
"5～9歳","0","0","0","0","0","0","2","6","0"
"10～14歳","1","0","0","0","0","0","3","1","0"
"15～19歳","18","2","5","10","1","0","2","0","0"
"20～24歳","39","12","13","20","3","1","1","0","0"
"25～29歳","49","18","7","21","4","1","3","1","0"
"30～34歳","43","21","7","19","2","2","2","1","0"
"35～39歳","20","8","2","9","4","1","3","1","0"
"40～44歳","15","6","6","9","0","2","3","1","1"
"45～49歳","5","2","1","4","2","1","4","0","0"
"50～54歳","2","4","2","4","0","1","5","2","0"
"55～59歳","6","2","1","2","0","0","9","1","0"
"60～64歳","0","1","0","1","0","1","9","3","0"
"65～69歳","1","1","1","2","0","0","10","2","0"
"70歳以上","2","1","0","0","0","0","44","6","1"
"合計","201","78","45","101","16","10","115","69","2"
"定点数","41","41","41","41","41","41","25","25","25"


