"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2001年20週"
"集計期間終了週","2001年20週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","0","4","16","5","2","0","1","0","0","0","0","3","0","1","0","2","0","0","0","0","0","0","","","","","",""
"区南部","0","0","2","5","28","8","2","0","4","0","0","1","2","10","1","0","0","0","0","0","0","0","0","1","","","","","",""
"区西南部","0","0","5","4","33","15","3","8","10","0","0","0","4","8","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","0","0","8","33","7","0","7","7","0","0","0","1","9","2","0","2","0","0","0","0","0","0","0","","","","","",""
"区西北部","0","0","0","8","12","6","3","7","2","0","0","1","0","11","0","0","0","4","0","0","0","0","0","0","","","","","",""
"区東北部","0","0","0","5","18","7","2","3","4","0","0","2","1","8","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","0","0","0","6","21","7","1","2","6","0","0","0","1","11","0","0","0","0","0","0","0","0","0","1","","","","","",""
"西多摩","0","0","0","1","23","14","0","3","2","0","0","0","7","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","1","22","6","1","2","3","0","0","4","0","4","1","0","0","2","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","0","3","4","1","3","0","0","0","0","0","6","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","3","5","6","0","2","0","0","0","0","0","3","1","0","1","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","0","0","1","30","7","0","5","1","0","1","0","1","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","0","0","7","46","244","92","15","42","40","0","1","8","17","88","6","1","3","9","0","0","0","0","0","2","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2001年20週"
"集計期間終了週","2001年20週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","1","7","7","5","2","1","2","0","0","0","0","4","0","1","0","1","0","0","0","0","0","1","","","","","",""
"区南部","0","0","1","3","17","2","2","2","3","0","0","1","1","7","1","0","0","0","0","0","0","0","0","1","","","","","",""
"区西南部","0","0","2","2","24","13","1","8","6","0","1","0","2","7","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","0","0","8","26","8","4","5","2","0","0","0","1","6","1","0","2","1","0","0","0","0","0","1","","","","","",""
"区西北部","0","0","0","5","14","6","2","6","3","0","0","3","1","10","0","0","0","4","0","0","0","0","0","1","","","","","",""
"区東北部","0","0","0","5","12","11","2","8","1","0","0","1","3","13","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","0","0","0","8","15","6","1","2","6","0","0","0","1","5","1","2","0","2","0","0","0","0","0","1","","","","","",""
"西多摩","0","0","0","2","17","12","0","3","3","0","0","0","8","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","2","22","9","1","3","5","0","0","1","2","5","1","0","0","2","0","0","0","0","0","1","","","","","",""
