"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2018年3月"
"集計期間終了月","2018年3月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","0","0"
"1～4歳","0","0","0","0","0","0","2","0","0"
"5～9歳","0","0","0","0","0","0","2","1","0"
"10～14歳","0","0","0","0","0","0","1","1","0"
"15～19歳","0","1","0","0","0","0","2","0","0"
"20～24歳","15","2","9","9","0","0","1","0","0"
"25～29歳","21","7","12","11","0","0","0","0","0"
"30～34歳","17","12","17","14","0","0","2","0","0"
"35～39歳","12","12","8","7","0","0","1","1","0"
"40～44歳","16","13","6","13","0","0","2","0","0"
"45～49歳","8","9","6","10","0","0","2","0","0"
"50～54歳","6","9","6","2","0","0","0","0","0"
"55～59歳","6","7","4","0","0","0","2","0","0"
"60～64歳","0","2","0","0","0","0","1","0","0"
"65～69歳","0","2","1","0","0","0","2","2","0"
"70歳以上","2","4","1","1","0","0","14","1","0"
"合計","103","80","70","67","0","0","39","6","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2018年3月"
"集計期間終了月","2018年3月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","0","0"
"1～4歳","0","0","0","0","0","0","0","0","0"
"5～9歳","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","4","1","2","0","0","0","0","0","0"
"20～24歳","24","9","5","8","3","0","0","0","0"
"25～29歳","20","10","5","5","3","0","0","0","0"
"30～34歳","18","4","3","5","2","0","0","0","0"
"35～39歳","10","8","5","2","1","0","1","0","0"
"40～44歳","5","2","2","2","1","0","0","0","0"
"45～49歳","9","3","2","2","2","0","2","0","0"
"50～54歳","0","1","1","0","1","0","1","0","0"
"55～59歳","2","2","0","1","0","0","1","0","0"
"60～64歳","1","0","0","1","0","0","0","0","0"
"65～69歳","0","0","0","0","0","0","0","1","0"
"70歳以上","0","0","0","0","0","0","16","1","0"
"合計","93","40","25","26","13","0","25","2","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2018年3月"
"集計期間終了月","2018年3月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","8","0","0"
"1～4歳","0","0","0","0","0","0","2","0","0"
"5～9歳","0","0","0","0","0","0","2","1","0"
"10～14歳","0","0","0","0","0","0","2","1","0"
"15～19歳","4","2","2","0","0","0","2","0","0"
"20～24歳","39","11","14","17","3","0","1","0","0"
"25～29歳","41","17","17","16","3","0","0","0","0"
"30～34歳","35","16","20","19","2","0","2","0","0"
"35～39歳","22","20","13","9","1","0","2","1","0"
"40～44歳","21","15","8","15","1","0","2","0","0"
"45～49歳","17","12","8","12","2","0","4","0","0"
"50～54歳","6","10","7","2","1","0","1","0","0"
"55～59歳","8","9","4","1","0","0","3","0","0"
"60～64歳","1","2","0","1","0","0","1","0","0"
"65～69歳","0","2","1","0","0","0","2","3","0"
"70歳以上","2","4","1","1","0","0","30","2","0"
"合計","196","120","95","93","13","0","64","8","0"
"定点数","55","55","55","55","55","55","25","25","25"


