"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2005年34週
"集計期間終了週",2005年34週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","1","2","3","142"
"咽頭結膜熱","40","24","64","142"
"Ａ群溶血性レンサ球菌咽頭炎","25","23","48","142"
"感染性胃腸炎","169","125","294","142"
"水痘","30","34","64","142"
"手足口病","39","32","71","142"
"伝染性紅斑","11","11","22","142"
"突発性発しん","55","33","88","142"
"百日咳","0","0","0","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","54","49","103","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","61","51","112","142"
"不明発しん症","6","5","11","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","5","10","15","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","2","0","2","25"
"マイコプラズマ肺炎","2","0","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
