"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2008年34週
"集計期間終了週",2008年34週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","1","2","278"
"RSウイルス感染症","15","10","25","144"
"咽頭結膜熱","44","32","76","144"
"Ａ群溶血性レンサ球菌咽頭炎","42","41","83","144"
"感染性胃腸炎","242","184","426","144"
"水痘","13","19","32","144"
"手足口病","70","45","115","144"
"伝染性紅斑","6","7","13","144"
"突発性発しん","53","41","94","144"
"百日咳","2","2","4","144"
"ヘルパンギーナ","104","92","196","144"
"流行性耳下腺炎","47","43","90","144"
"不明発しん症","5","9","14","144"
"川崎病","1","0","1","144"
"急性出血性結膜炎","0","1","1","37"
"流行性角結膜炎","7","6","13","37"
"細菌性髄膜炎","1","1","2","23"
"無菌性髄膜炎","0","0","0","23"
"マイコプラズマ肺炎","5","6","11","23"
"クラミジア肺炎(オウム病は除く)","0","0","0","23"
