"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2007年37週
"集計期間終了週",2007年37週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","0","1","286"
"RSウイルス感染症","3","5","8","149"
"咽頭結膜熱","14","22","36","149"
"Ａ群溶血性レンサ球菌咽頭炎","76","64","140","149"
"感染性胃腸炎","328","268","596","149"
"水痘","28","20","48","149"
"手足口病","112","67","179","149"
"伝染性紅斑","18","16","34","149"
"突発性発しん","63","56","119","149"
"百日咳","4","3","7","149"
"風しん","0","0","0","149"
"ヘルパンギーナ","61","59","120","149"
"麻しん（成人麻しん以外）","2","0","2","149"
"流行性耳下腺炎","13","13","26","149"
"不明発しん症","4","8","12","149"
"川崎病","1","0","1","149"
"急性出血性結膜炎","3","2","5","38"
"流行性角結膜炎","9","15","24","38"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","2","3","5","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
