"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2006年7週
"集計期間終了週",2006年7週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1302","1308","2610","178"
"RSウイルス感染症","5","2","7","142"
"咽頭結膜熱","16","18","34","142"
"Ａ群溶血性レンサ球菌咽頭炎","140","160","300","142"
"感染性胃腸炎","584","536","1120","142"
"水痘","102","91","193","142"
"手足口病","2","3","5","142"
"伝染性紅斑","24","19","43","142"
"突発性発しん","41","36","77","142"
"百日咳","0","1","1","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","4","3","7","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","50","46","96","142"
"不明発しん症","6","5","11","142"
"川崎病","1","2","3","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","1","0","1","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
