"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2011年36週
"集計期間終了週",2011年36週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2","5","7","416"
"RSウイルス感染症","53","44","97","262"
"咽頭結膜熱","34","31","65","262"
"Ａ群溶血性レンサ球菌咽頭炎","96","85","181","262"
"感染性胃腸炎","461","391","852","262"
"水痘","66","40","106","262"
"手足口病","629","507","1136","262"
"伝染性紅斑","36","41","77","262"
"突発性発しん","96","103","199","262"
"百日咳","5","4","9","262"
"ヘルパンギーナ","287","286","573","262"
"流行性耳下腺炎","37","44","81","262"
"不明発しん症","12","11","23","262"
"川崎病","1","1","2","262"
"急性出血性結膜炎","0","1","1","37"
"流行性角結膜炎","13","9","22","37"
"細菌性髄膜炎","2","1","3","24"
"無菌性髄膜炎","2","0","2","24"
"マイコプラズマ肺炎","19","14","33","24"
"クラミジア肺炎(オウム病は除く)","0","1","1","24"
"インフルエンザ入院","0","0","0","25"
