"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2006年6週"
"集計期間終了週","2006年6週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","2","0","0","0","3","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"～1歳","26","0","0","0","15","1","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","80","2","3","3","54","18","2","1","11","0","0","0","0","1","2","0","0","0","0","0","0","0","0"
"2歳","100","0","2","8","29","12","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"3歳","110","1","5","13","32","13","1","2","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0"
"4歳","152","0","3","24","35","9","0","2","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0"
"5歳","139","0","2","27","43","4","0","2","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"6歳","132","0","1","32","30","2","0","4","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"7歳","106","0","0","15","28","4","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"8歳","104","0","0","21","23","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","58","0","0","8","15","2","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"10～14歳","155","0","0","13","59","3","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0"
"15～19歳","54","0","0","3","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","70","1","0","5","68","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"30～39歳","130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70～79歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1597","4","16","172","451","73","3","17","27","0","0","0","0","34","5","0","0","2","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2006年6週"
"集計期間終了週","2006年6週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","3","1","1","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","12","1","0","0","13","4","0","1","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","82","2","1","6","31","12","0","1","9","0","0","0","0","1","2","0","0","0","0","0","0","0","0"
"2歳","92","0","5","1","38","11","1","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"3歳","101","0","6","7","36","10","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"4歳","123","0","6","19","24","8","1","2","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0"
"5歳","115","0","2","18","17","5","0","2","0","0","0","0","0","6","0","0","0","0","0","0","1","0","0"
"6歳","109","0","0","26","33","6","0","3","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"7歳","114","0","1","9","19","2","0","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"8歳","77","0","0","8","21","1","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"9歳","70","0","0","9","8","2","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"10～14歳","144","0","0","17","54","1","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"15～19歳","59","0","0","0","9","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"20～29歳","91","2","0","11","114","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0"
"30～39歳","183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
