"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2005年6週
"集計期間終了週",2005年6週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","3428","3377","6805","178"
"RSウイルス感染症","1","0","1","142"
"咽頭結膜熱","7","2","9","142"
"Ａ群溶血性レンサ球菌咽頭炎","51","60","111","142"
"感染性胃腸炎","452","435","887","142"
"水痘","112","98","210","142"
"手足口病","8","7","15","142"
"伝染性紅斑","24","15","39","142"
"突発性発しん","30","37","67","142"
"百日咳","0","1","1","142"
"風しん","0","1","1","142"
"ヘルパンギーナ","0","2","2","142"
"麻しん（成人麻しん以外）","1","1","2","142"
"流行性耳下腺炎","52","33","85","142"
"不明発しん症","4","3","7","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","4","6","10","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","1","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
