"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2002年16週"
"集計期間終了週","2002年16週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","4","0","0","9","25","3","1","2","2","0","0","1","0","4","0","0","0","5","0","0","0","0","0","2","","","","","",""
"区南部","1","0","1","9","37","6","0","4","6","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","0","3","47","11","3","8","11","0","0","0","0","8","1","0","0","0","0","0","0","0","0","1","","","","","",""
"区西部","2","0","0","3","42","10","0","0","3","0","0","0","0","4","1","0","0","6","0","0","0","1","0","0","","","","","",""
"区西北部","3","0","0","4","22","7","1","4","7","0","0","0","1","7","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","1","0","0","8","14","10","3","0","6","0","0","2","1","5","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","0","0","0","8","33","4","0","1","6","0","0","0","1","5","0","0","0","2","0","0","0","0","0","1","","","","","",""
"西多摩","0","0","0","0","7","2","0","3","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","0","23","2","1","2","7","0","0","2","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","1","8","3","2","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","0","0","5","16","5","2","1","6","0","0","0","0","4","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩北部","5","0","0","3","24","2","2","1","6","0","1","2","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","3","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","20","0","1","53","301","67","15","26","61","0","1","7","3","49","4","0","0","15","0","0","0","1","0","5","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2002年16週"
"集計期間終了週","2002年16週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","4","0","1","1","18","6","2","2","8","0","0","1","0","4","1","0","0","5","0","0","0","0","0","2","","","","","",""
"区南部","1","0","1","6","37","11","0","6","8","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","0","7","33","8","3","7","3","0","0","0","0","4","1","0","0","0","0","1","0","0","0","1","","","","","",""
"区西部","1","0","0","12","42","6","1","0","4","0","0","0","1","5","1","0","0","4","0","0","0","1","0","0","","","","","",""
"区西北部","3","0","0","12","17","6","1","8","5","0","0","0","1","5","1","1","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","1","0","0","6","20","7","1","0","6","0","0","1","1","3","3","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","2","0","0","7","21","3","0","2","5","0","0","0","1","3","0","0","0","2","0","0","0","0","0","1","","","","","",""
"西多摩","0","0","0","0","8","3","0","1","4","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","5","21","2","1","5","5","0","0","2","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","4","6","4","2","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","0","0","2","12","6","2","1","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩北部","1","0","0","3","14","5","2","1","2","0","1","2","0","3","1","0","0","0","0","0","1","0","0","0","","","","","",""
"島しょ","3","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","17","0","2","65","251","69","15","34","53","0","1","6","4","40","9","1","0","13","0","1","1","1","0","5","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2002年16週"
"集計期間終了週","2002年16週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
