"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2009年32週"
"集計期間終了週","2009年32週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","15","4","2","4","30","4","10","4","6","0","13","6","0","1","0","1","0","0","0","0","","","","","",""
"区南部","28","3","3","5","33","3","13","2","1","2","16","2","0","0","0","3","0","0","0","0","","","","","",""
"区西南部","23","0","5","2","6","1","17","2","0","0","17","0","0","0","0","1","0","0","0","0","","","","","",""
"区西部","21","0","0","3","24","1","20","2","1","0","14","4","1","0","0","3","0","0","1","0","","","","","",""
"区西北部","35","0","2","0","9","5","11","3","2","0","5","2","5","0","0","1","0","0","0","0","","","","","",""
"区東北部","14","2","1","2","6","4","12","4","7","0","3","9","2","0","0","1","0","0","1","0","","","","","",""
"区東部","35","3","2","10","24","4","30","1","6","0","22","5","2","0","0","1","0","0","0","0","","","","","",""
"西多摩","4","0","0","0","7","1","8","0","3","0","2","9","0","0","0","0","0","1","0","0","","","","","",""
"南多摩","30","0","1","8","38","3","17","5","14","1","16","28","8","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","5","0","0","0","6","0","1","0","1","0","2","2","0","0","0","1","0","0","0","0","","","","","",""
"北多摩南部","36","0","0","2","3","1","4","2","2","0","11","0","1","0","0","0","0","1","0","0","","","","","",""
"北多摩北部","10","1","0","4","18","9","5","0","7","0","7","1","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","11","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","267","13","16","40","204","36","149","25","50","3","128","68","19","1","0","13","0","2","2","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2009年32週"
"集計期間終了週","2009年32週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","10","1","2","2","29","7","12","3","6","0","24","5","0","1","0","1","0","0","1","0","","","","","",""
"区南部","24","1","3","8","31","2","15","1","3","2","21","6","1","0","0","3","0","0","0","0","","","","","",""
"区西南部","27","0","3","2","14","1","9","2","3","0","21","2","1","0","0","1","0","0","0","0","","","","","",""
"区西部","14","0","0","5","26","1","10","2","2","0","6","1","1","0","0","4","0","0","2","0","","","","","",""
"区西北部","15","0","2","7","12","5","15","3","9","1","9","4","3","0","0","1","0","0","0","0","","","","","",""
"区東北部","13","1","1","1","7","2","16","2","10","0","6","7","2","0","0","2","0","0","2","0","","","","","",""
"区東部","26","2","1","2","17","1","18","1","4","0","27","8","2","0","0","1","0","0","0","0","","","","","",""
"西多摩","7","0","0","0","5","3","8","1","1","0","2","13","1","0","0","0","0","1","0","0","","","","","",""
"南多摩","27","0","1","20","38","9","9","5","8","2","25","18","6","0","0","1","0","0","0","0","","","","","",""
"北多摩西部","3","0","0","0","7","0","3","0","2","0","2","3","0","0","0","1","0","0","0","0","","","","","",""
"北多摩南部","26","0","2","2","3","1","6","1","2","0","6","4","1","0","0","0","0","1","2","0","","","","","",""
"北多摩北部","7","1","0","1","11","6","5","0","3","0","9","1","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","11","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","210","6","15","50","200","38","127","21","53","5","160","72","18","1","0","16","0","2","7","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2009年32週"
"集計期間終了週","2009年32週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","25","5","4","6","59","11","22","7","12","0","37","11","0","1","0","1","0","0","1","0","25","18","2","4","4","0"
"区南部","52","4","3","13","64","5","28","3","4","4","37","8","1","0","0","3","0","0","0","0","26","15","3","1","1","0"
"区西南部","50","0","8","2","20","2","26","2","3","0","38","2","1","0","0","1","0","0","0","0","27","15","4","3","3","0"
"区西部","35","0","0","8","50","2","30","2","3","0","20","5","1","0","0","7","0","0","3","0","28","16","4","4","4","0"
"区西北部","50","0","2","7","21","10","26","6","11","1","14","6","8","0","0","1","0","0","0","0","37","19","6","2","2","0"
"区東北部","27","3","1","3","13","6","28","6","17","0","9","16","4","0","0","3","0","0","3","0","25","11","4","1","1","0"
"区東部","61","5","3","12","41","5","48","1","10","0","49","13","2","0","0","1","0","0","0","0","26","11","2","1","1","0"
"西多摩","11","0","0","0","12","4","16","1","4","0","2","22","1","0","0","0","0","1","0","0","8","4","1","1","1","0"
"南多摩","57","0","1","28","76","12","26","10","22","3","41","46","14","0","0","1","0","0","0","0","28","12","3","1","1","0"
"北多摩西部","8","0","0","0","13","0","4","0","3","0","4","5","0","0","0","1","0","0","0","0","13","6","2","1","1","0"
