"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2024年44週"
"集計期間終了週","2024年44週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","14","16","1","0","5","33","6","90","19","2","0","1","0","0","0","0","0","0","4","0","0","0","5","","","","","",""
"区南部","7","6","8","7","9","54","1","71","17","4","3","0","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"区西南部","10","14","1","0","6","27","5","91","8","1","3","1","1","0","0","0","0","1","4","0","0","1","1","","","","","",""
"区西部","18","18","3","0","15","45","3","84","11","3","0","0","2","1","0","1","0","0","17","0","0","1","3","","","","","",""
"区西北部","25","23","3","3","21","40","5","188","29","2","1","0","0","0","0","2","0","0","4","1","0","0","0","","","","","",""
"区東北部","20","19","9","1","27","48","2","113","8","5","6","0","0","0","0","2","0","0","3","0","0","0","4","","","","","",""
"区東部","30","23","7","5","29","42","4","122","18","2","2","1","0","0","0","1","1","0","10","0","0","0","2","","","","","",""
"西多摩","4","4","0","0","3","4","1","24","0","0","1","0","0","0","0","0","0","0","3","0","0","1","1","","","","","",""
"南多摩","17","42","2","0","38","60","1","218","25","2","5","2","0","0","0","2","0","0","0","0","0","0","5","","","","","",""
"北多摩西部","22","7","2","0","16","10","0","45","13","2","0","0","0","0","0","0","0","0","2","0","0","0","2","","","","","",""
"北多摩南部","17","16","1","1","28","39","1","124","21","3","0","0","1","0","0","0","0","0","3","0","0","1","6","","","","","",""
"北多摩北部","24","9","2","3","20","28","6","98","20","3","2","0","1","1","0","1","0","0","2","0","0","0","5","","","","","",""
"島しょ","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","208","199","39","20","218","430","35","1268","189","29","23","5","5","2","0","9","1","1","54","1","0","4","34","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2024年44週"
"集計期間終了週","2024年44週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","8","17","3","0","8","24","4","84","9","3","1","1","0","0","0","0","0","0","5","0","0","2","4","","","","","",""
"区南部","3","13","3","12","7","44","1","62","19","6","3","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"区西南部","14","18","3","3","6","16","5","60","7","1","2","1","1","0","0","1","0","1","2","0","0","2","2","","","","","",""
"区西部","16","17","2","0","26","30","1","92","22","1","0","0","2","1","0","1","0","0","18","0","0","1","2","","","","","",""
"区西北部","26","36","3","3","26","24","2","139","12","2","2","0","1","0","0","1","0","0","4","1","0","0","1","","","","","",""
"区東北部","16","32","6","7","19","44","3","110","8","6","3","0","0","0","0","3","0","0","2","0","0","1","1","","","","","",""
"区東部","21","24","1","5","20","24","4","132","21","4","2","2","1","0","0","1","1","0","7","0","0","0","1","","","","","",""
"西多摩","6","7","0","1","2","4","1","16","0","0","1","0","0","0","0","0","0","0","6","0","0","2","1","","","","","",""
"南多摩","13","40","2","0","23","48","2","128","30","1","5","2","0","0","0","1","0","0","0","0","0","0","5","","","","","",""
"北多摩西部","20","15","1","0","6","10","2","33","14","1","1","0","0","0","0","1","0","0","2","0","0","0","2","","","","","",""
"北多摩南部","15","21","2","1","20","22","1","114","13","6","0","1","2","0","0","1","1","0","4","0","0","1","2","","","","","",""
