"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2016年40週"
"集計期間終了週","2016年40週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","2","41","1","0","8","1","0","0","3","1","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","2","83","2","0","42","0","39","0","22","0","23","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","170","6","7","98","9","125","1","50","1","83","4","5","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2歳","3","50","5","16","66","2","46","0","5","0","45","4","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3歳","4","20","6","19","71","2","34","2","1","0","25","8","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4歳","2","9","2","34","57","4","16","2","1","0","12","5","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"5歳","0","4","1","26","51","11","14","0","1","0","19","18","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"6歳","2","1","4","26","43","6","5","1","0","0","7","18","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","5","0","3","30","29","6","2","1","0","0","3","15","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"8歳","2","0","1","19","26","3","4","1","0","0","3","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","3","0","0","10","21","2","0","1","0","0","2","13","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"10～14歳","1","0","0","25","67","0","4","0","0","0","2","12","0","0","0","1","1","0","3","0","0","0","0","0","0","0","0","0","0"
"15～19歳","6","0","1","0","19","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"20～29歳","5","0","1","9","37","1","1","0","0","0","0","2","0","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0"
"30～39歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0"
"50～59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"合計","52","378","33","221","635","47","290","9","83","2","227","111","14","5","0","12","1","1","26","3","0","1","0","0","0","0","0","1","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2016年40週"
"集計期間終了週","2016年40週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","41","0","0","10","1","0","0","0","1","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","78","1","1","37","4","26","0","20","0","28","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","3","116","5","15","75","4","85","0","40","0","59","2","3","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0"
"2歳","2","52","12","9","40","2","26","0","5","0","41","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"3歳","2","40","8","10","58","2","22","0","3","0","24","10","1","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"4歳","1","10","3","14","44","3","9","2","2","0","23","7","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","1","4","4","19","53","6","14","0","1","0","12","7","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0"
"6歳","5","0","1","20","25","8","8","0","2","1","7","15","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","1","1","1","23","19","9","4","2","1","0","6","16","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0"
"8歳","1","1","1","16","33","2","2","1","0","0","2","9","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","2","1","1","13","16","3","1","1","0","1","1","16","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"10～14歳","2","0","0","13","36","4","6","0","0","0","3","16","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"15～19歳","8","0","0","4","12","0","0","0","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"20～29歳","2","1","0","21","77","1","5","0","0","2","2","2","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"50～59歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","44","345","37","178","535","49","208","6","74","5","211","104","11","2","0","14","0","0","27","0","2","1","0","0","0","0","0","1","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2016年40週"
"集計期間終了週","2016年40週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","2","82","1","0","18","2","0","0","3","2","6","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","2","161","3","1","79","4","65","0","42","0","51","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","4","286","11","22","173","13","210","1","90","1","142","6","8","4","0","1","0","0","2","0","1","0","0","0","0","0","0","0","0"
"2歳","5","102","17","25","106","4","72","0","10","0","86","5","3","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"3歳","6","60","14","29","129","4","56","2","4","0","49","18","2","1","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"4歳","3","19","5","48","101","7","25","4","3","0","35","12","1","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0"
"5歳","1","8","5","45","104","17","28","0","2","0","31","25","0","0","0","1","0","0","9","0","0","0","0","0","0","0","0","0","0"
"6歳","7","1","5","46","68","14","13","1","2","1","14","33","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"7歳","6","1","4","53","48","15","6","3","1","0","9","31","0","0","0","0","0","0","7","0","1","0","0","0","0","0","0","0","0"
"8歳","3","1","2","35","59","5","6","2","0","0","5","20","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","5","1","1","23","37","5","1","2","0","1","3","29","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"10～14歳","3","0","0","38","103","4","10","0","0","0","5","28","2","0","0","1","1","0","7","0","0","0","0","0","0","0","0","0","0"
"15～19歳","14","0","1","4","31","0","0","0","0","0","0","4","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"20～29歳","7","1","1","30","114","2","6","0","0","2","2","4","1","0","0","6","0","0","2","0","0","0","0","0","0","0","0","0","0"
"30～39歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","2","0","0","0","0","0","0","0","0","0"
"50～59歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","0","0","0","0","1","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"合計","96","723","70","399","1170","96","498","15","157","7","438","215","25","7","0","26","1","1","53","3","2","2","0","0","0","0","0","2","0"
"定点数","411","259","259","259","259","259","259","259","259","259","259","259","259","259","39","39","25","25","25","25","25","25","25","25","25","25","25","25","25"


