"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2002年7月"
"集計期間終了月","2002年7月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","6","5","0"
"1～4歳","0","0","0","0","0","0","7","9","1"
"5～9歳","0","0","0","0","0","0","1","4","0"
"10～14歳","0","0","1","0","0","0","0","0","0"
"15～19歳","6","0","1","6","0","0","2","1","0"
"20～24歳","24","4","4","11","1","1","4","0","0"
"25～29歳","20","5","6","17","0","0","2","0","0"
"30～34歳","22","9","4","20","0","0","2","0","0"
"35～39歳","9","12","1","15","0","0","5","2","0"
"40～44歳","14","2","3","7","0","1","0","1","0"
"45～49歳","7","5","1","6","0","0","3","0","0"
"50～54歳","4","4","0","4","0","0","3","1","0"
"55～59歳","0","4","1","2","0","0","8","2","1"
"60～64歳","1","1","0","1","0","0","11","1","0"
"65～69歳","0","1","0","0","1","0","10","3","1"
"70歳以上","0","0","1","0","0","0","43","3","1"
"合計","107","47","23","89","2","2","107","32","4"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2002年7月"
"集計期間終了月","2002年7月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","2","0"
"1～4歳","0","0","0","0","0","0","2","13","0"
"5～9歳","0","0","0","0","0","0","1","1","0"
"10～14歳","1","0","0","0","0","0","0","0","0"
"15～19歳","15","2","1","4","2","0","1","0","0"
"20～24歳","41","12","4","10","8","0","2","0","1"
"25～29歳","36","11","5","14","3","0","2","1","1"
"30～34歳","26","11","2","8","8","0","1","0","0"
"35～39歳","11","6","0","1","0","0","1","0","0"
"40～44歳","2","4","1","0","1","0","1","0","0"
"45～49歳","3","4","1","0","4","0","1","0","0"
"50～54歳","0","1","0","0","2","0","3","0","0"
"55～59歳","0","0","0","0","2","0","1","0","0"
"60～64歳","0","2","0","0","2","0","4","1","0"
"65～69歳","0","1","0","0","1","0","2","1","0"
"70歳以上","0","3","0","0","0","0","27","1","0"
"合計","135","57","14","37","33","0","53","20","2"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2002年7月"
"集計期間終了月","2002年7月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","10","7","0"
"1～4歳","0","0","0","0","0","0","9","22","1"
"5～9歳","0","0","0","0","0","0","2","5","0"
"10～14歳","1","0","1","0","0","0","0","0","0"
"15～19歳","21","2","2","10","2","0","3","1","0"
"20～24歳","65","16","8","21","9","1","6","0","1"
"25～29歳","56","16","11","31","3","0","4","1","1"
"30～34歳","48","20","6","28","8","0","3","0","0"
"35～39歳","20","18","1","16","0","0","6","2","0"
"40～44歳","16","6","4","7","1","1","1","1","0"
"45～49歳","10","9","2","6","4","0","4","0","0"
"50～54歳","4","5","0","4","2","0","6","1","0"
"55～59歳","0","4","1","2","2","0","9","2","1"
"60～64歳","1","3","0","1","2","0","15","2","0"
"65～69歳","0","2","0","0","2","0","12","4","1"
"70歳以上","0","3","1","0","0","0","70","4","1"
"合計","242","104","37","126","35","2","160","52","6"
"定点数","41","41","41","41","41","41","25","25","25"


