"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2025年36週
"集計期間終了週",2025年36週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","81","80","161","418"
"新型コロナウイルス感染症（COVID-19）","748","916","1664","418"
"急性呼吸器感染症（ARI）","9912","9556","19468","418"
"RSウイルス感染症","201","158","359","263"
"咽頭結膜熱","45","26","71","263"
"Ａ群溶血性レンサ球菌咽頭炎","247","194","441","263"
"感染性胃腸炎","689","591","1280","263"
"水痘","34","26","60","263"
"手足口病","75","81","156","263"
"伝染性紅斑","32","44","76","263"
"突発性発しん","45","41","86","263"
"ヘルパンギーナ","193","177","370","263"
"流行性耳下腺炎","8","5","13","263"
"不明発しん症","16","17","33","263"
"川崎病","3","2","5","263"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","18","25","43","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","11","5","16","25"
"クラミジア肺炎(オウム病は除く)","2","0","2","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","1","1","2","25"
"COVID-19入院","41","31","72","25"
