"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2025年8週
"集計期間終了週",2025年8週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","335","323","658","419"
"新型コロナウイルス感染症（COVID-19）","591","723","1314","419"
"RSウイルス感染症","94","87","181","264"
"咽頭結膜熱","16","19","35","264"
"Ａ群溶血性レンサ球菌咽頭炎","357","289","646","264"
"感染性胃腸炎","1830","1700","3530","264"
"水痘","56","37","93","264"
"手足口病","4","5","9","264"
"伝染性紅斑","147","107","254","264"
"突発性発しん","21","24","45","264"
"ヘルパンギーナ","1","0","1","264"
"流行性耳下腺炎","2","6","8","264"
"不明発しん症","7","8","15","264"
"川崎病","5","1","6","264"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","10","10","20","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","5","3","8","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","4","5","9","25"
"インフルエンザ入院","7","4","11","25"
"COVID-19入院","60","42","102","25"
