"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2004年11月"
"集計期間終了月","2004年11月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","18","4","5","4","0","1","10","10","0","",""
"区南部","3","2","1","2","0","0","2","0","0","",""
"区西南部","8","2","2","0","0","0","5","0","0","",""
"区西部","23","7","4","15","1","0","38","8","1","",""
"区西北部","18","7","11","13","0","0","4","1","0","",""
"区東北部","2","3","1","0","0","0","6","0","0","",""
"区東部","27","6","12","19","0","0","2","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","7","0","0","",""
"北多摩西部","3","1","1","11","0","1","0","0","0","",""
"北多摩南部","1","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","18","10","0","",""
"島しょ","0","0","0","0","0","0","1","2","0","",""
"合計","103","32","37","64","1","2","93","31","1","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2004年11月"
"集計期間終了月","2004年11月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","32","22","7","5","13","1","7","6","0","",""
"区南部","3","0","0","0","0","0","5","0","0","",""
"区西南部","2","2","0","0","0","0","3","2","0","",""
"区西部","21","7","4","6","1","0","14","11","1","",""
"区西北部","12","3","2","0","2","0","4","0","0","",""
"区東北部","3","0","1","0","0","0","1","0","0","",""
"区東部","7","0","0","0","0","0","0","3","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","6","1","0","0","3","0","0","0","0","",""
"北多摩西部","6","2","0","8","1","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","8","3","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","92","37","14","19","20","1","43","25","1","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2004年11月"
"集計期間終了月","2004年11月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","50","26","12","9","13","2","17","16","0","10","6"
"区南部","6","2","1","2","0","0","7","0","0","5","1"
"区西南部","10","4","2","0","0","0","8","2","0","3","4"
"区西部","44","14","8","21","2","0","52","19","2","6","4"
"区西北部","30","10","13","13","2","0","8","1","0","6","2"
"区東北部","5","3","2","0","0","0","7","0","0","2","1"
"区東部","34","6","12","19","0","0","2","3","0","7","2"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","6","1","0","0","3","0","7","0","0","4","1"
"北多摩西部","9","3","1","19","1","1","0","0","0","2","1"
"北多摩南部","1","0","0","0","0","0","0","0","0","2","3"
"北多摩北部","0","0","0","0","0","0","26","13","0","0","3"
"島しょ","0","0","0","0","0","0","2","2","0","0","1"
"合計","195","69","51","83","21","3","136","56","2","41","25"


