"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2008年38週
"集計期間終了週",2008年38週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","3","4","7","277"
"RSウイルス感染症","23","17","40","144"
"咽頭結膜熱","25","15","40","144"
"Ａ群溶血性レンサ球菌咽頭炎","55","55","110","144"
"感染性胃腸炎","243","201","444","144"
"水痘","32","22","54","144"
"手足口病","79","67","146","144"
"伝染性紅斑","5","7","12","144"
"突発性発しん","59","57","116","144"
"百日咳","2","1","3","144"
"ヘルパンギーナ","44","30","74","144"
"流行性耳下腺炎","50","38","88","144"
"不明発しん症","12","7","19","144"
"川崎病","0","0","0","144"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","3","6","9","39"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","1","0","1","24"
"マイコプラズマ肺炎","2","4","6","24"
"クラミジア肺炎(オウム病は除く)","0","1","1","24"
