"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2022年36週
"集計期間終了週",2022年36週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","4","3","7","411"
"RSウイルス感染症","275","241","516","259"
"咽頭結膜熱","3","3","6","259"
"Ａ群溶血性レンサ球菌咽頭炎","19","5","24","259"
"感染性胃腸炎","338","279","617","259"
"水痘","6","7","13","259"
"手足口病","753","623","1376","259"
"伝染性紅斑","2","4","6","259"
"突発性発しん","26","30","56","259"
"ヘルパンギーナ","167","162","329","259"
"流行性耳下腺炎","3","3","6","259"
"不明発しん症","7","5","12","259"
"川崎病","0","0","0","259"
"急性出血性結膜炎","1","0","1","38"
"流行性角結膜炎","4","1","5","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
