"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2020年2月"
"集計期間終了月","2020年2月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","0","0"
"1～4歳","0","0","0","0","0","0","1","1","0"
"5～9歳","0","0","0","0","0","0","1","0","0"
"10～14歳","0","0","0","0","0","0","3","0","0"
"15～19歳","1","0","0","2","0","0","0","0","0"
"20～24歳","19","3","8","14","0","0","0","0","0"
"25～29歳","23","5","9","11","1","0","0","0","0"
"30～34歳","20","3","14","10","0","0","1","0","0"
"35～39歳","13","4","7","7","0","0","0","0","0"
"40～44歳","18","3","4","8","0","0","2","0","0"
"45～49歳","11","5","2","5","0","0","3","0","0"
"50～54歳","4","3","4","4","0","0","1","0","0"
"55～59歳","6","3","1","1","0","0","2","0","0"
"60～64歳","3","0","1","1","0","0","3","1","0"
"65～69歳","1","3","1","1","0","0","2","1","0"
"70歳以上","2","2","0","0","0","0","20","1","0"
"合計","121","34","51","64","1","0","42","4","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2020年2月"
"集計期間終了月","2020年2月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","0","0","0"
"1～4歳","0","0","0","0","0","0","6","0","0"
"5～9歳","0","0","0","0","0","0","1","0","0"
"10～14歳","0","0","0","0","0","0","2","0","0"
"15～19歳","8","1","3","2","0","0","0","0","0"
"20～24歳","30","7","6","6","0","0","0","0","0"
"25～29歳","21","5","11","5","3","0","2","0","0"
"30～34歳","18","7","10","2","1","0","0","0","0"
"35～39歳","6","2","2","2","0","0","0","0","0"
"40～44歳","5","2","1","1","2","0","2","0","0"
"45～49歳","2","0","2","0","2","0","0","0","0"
"50～54歳","1","2","0","0","0","0","0","0","0"
"55～59歳","0","1","0","0","0","0","0","0","0"
"60～64歳","0","0","0","0","0","0","0","0","0"
"65～69歳","0","1","0","0","0","0","3","0","0"
"70歳以上","0","0","0","0","0","0","16","0","0"
"合計","91","28","35","18","8","0","32","0","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2020年2月"
"集計期間終了月","2020年2月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","0","0"
"1～4歳","0","0","0","0","0","0","7","1","0"
"5～9歳","0","0","0","0","0","0","2","0","0"
"10～14歳","0","0","0","0","0","0","5","0","0"
"15～19歳","9","1","3","4","0","0","0","0","0"
"20～24歳","49","10","14","20","0","0","0","0","0"
"25～29歳","44","10","20","16","4","0","2","0","0"
"30～34歳","38","10","24","12","1","0","1","0","0"
"35～39歳","19","6","9","9","0","0","0","0","0"
"40～44歳","23","5","5","9","2","0","4","0","0"
"45～49歳","13","5","4","5","2","0","3","0","0"
"50～54歳","5","5","4","4","0","0","1","0","0"
"55～59歳","6","4","1","1","0","0","2","0","0"
"60～64歳","3","0","1","1","0","0","3","1","0"
"65～69歳","1","4","1","1","0","0","5","1","0"
"70歳以上","2","2","0","0","0","0","36","1","0"
"合計","212","62","86","82","9","0","74","4","0"
"定点数","55","55","55","55","55","55","25","25","25"


