"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2018年49週"
"集計期間終了週","2018年49週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","12","1","0","13","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"～1歳","3","10","3","2","77","3","6","2","11","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","12","14","11","9","260","3","30","16","40","1","0","5","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","10","4","9","25","200","5","26","25","7","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","12","1","11","38","180","1","13","36","2","3","2","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4歳","11","0","15","59","170","7","15","51","4","4","4","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","19","0","7","81","149","7","8","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","31","0","4","74","117","10","9","44","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","36","0","1","58","98","9","3","39","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","31","0","2","48","89","6","3","27","0","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","25","0","1","34","60","6","2","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","68","0","0","64","124","13","1","22","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15～19歳","6","0","0","4","18","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","18","0","0","16","91","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","22","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"70～79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","1","0","0","0","1"
"合計","330","41","65","512","1646","74","118","326","65","12","15","11","4","0","6","1","0","4","0","0","3","0","0","1","0","0","2","1"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2018年49週"
"集計期間終了週","2018年49週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","1","5","0","1","10","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","1","8","1","2","74","3","6","2","12","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","8","5","14","12","234","1","30","13","29","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","7","1","6","20","151","5","19","16","8","3","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3歳","5","2","17","19","144","5","14","38","4","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4歳","14","1","7","47","147","5","14","42","4","1","5","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","24","1","7","49","120","3","3","55","0","1","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","29","0","2","52","113","10","2","39","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","28","0","1","46","76","12","1","30","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","22","0","0","34","63","8","1","26","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","21","0","0","32","53","5","3","12","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","58","0","1","54","111","10","1","16","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15～19歳","7","0","0","4","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","16","0","5","30","178","4","1","10","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","324","23","61","402","1505","72","96","299","59","10","18","5","3","0","7","0","0","4","0","0","0","0","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2018年49週"
"集計期間終了週","2018年49週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","1","17","1","1","23","1","2","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"～1歳","4","18","4","4","151","6","12","4","23","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","20","19","25","21","494","4","60","29","69","5","0","6","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","17","5","15","45","351","10","45","41","15","3","0","1","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3歳","17","3","28","57","324","6","27","74","6","3","3","1","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0"
"4歳","25","1","22","106","317","12","29","93","8","5","9","2","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0"
"5歳","43","1","14","130","269","10","11","106","0","1","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","60","0","6","126","230","20","11","83","1","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","64","0","2","104","174","21","4","69","1","1","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
