"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2009年11週
"集計期間終了週",2009年11週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2085","2034","4119","286"
"RSウイルス感染症","4","1","5","147"
"咽頭結膜熱","17","15","32","147"
"Ａ群溶血性レンサ球菌咽頭炎","180","168","348","147"
"感染性胃腸炎","554","529","1083","147"
"水痘","111","97","208","147"
"手足口病","7","4","11","147"
"伝染性紅斑","16","10","26","147"
"突発性発しん","39","32","71","147"
"百日咳","1","4","5","147"
"ヘルパンギーナ","3","3","6","147"
"流行性耳下腺炎","48","41","89","147"
"不明発しん症","2","4","6","147"
"川崎病","0","0","0","147"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","4","6","10","39"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","6","5","11","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
