"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2018年4週"
"集計期間終了週","2018年4週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","99","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"中央区","131","0","1","1","13","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"みなと","198","1","2","10","17","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","218","3","0","13","22","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","","","","","",""
"文京","182","0","0","2","13","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","2","","","","","",""
"台東","126","0","0","9","18","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","161","0","0","5","11","3","0","0","1","0","1","0","0","0","0","0","0","0","0","0","4","","","","","",""
"江東区","316","1","3","14","53","2","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"品川区","161","1","3","8","23","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","155","3","0","8","11","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","505","3","1","33","46","2","0","2","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","568","3","0","17","38","2","0","2","8","0","0","1","0","0","0","0","0","0","0","0","6","","","","","",""
"渋谷区","98","0","0","2","11","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","245","0","2","16","32","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","340","1","0","7","21","0","0","1","4","0","1","0","0","0","0","0","0","0","0","0","9","","","","","",""
"池袋","128","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
