"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2022年35週
"集計期間終了週",2022年35週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","6","2","8","411"
"RSウイルス感染症","264","218","482","259"
"咽頭結膜熱","8","3","11","259"
"Ａ群溶血性レンサ球菌咽頭炎","20","11","31","259"
"感染性胃腸炎","308","263","571","259"
"水痘","4","10","14","259"
"手足口病","794","646","1440","259"
"伝染性紅斑","0","0","0","259"
"突発性発しん","41","28","69","259"
"ヘルパンギーナ","175","152","327","259"
"流行性耳下腺炎","12","5","17","259"
"不明発しん症","5","3","8","259"
"川崎病","0","0","0","259"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","9","3","12","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
