"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2008年12週
"集計期間終了週",2008年12週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","190","204","394","288"
"RSウイルス感染症","7","3","10","150"
"咽頭結膜熱","19","15","34","150"
"Ａ群溶血性レンサ球菌咽頭炎","163","150","313","150"
"感染性胃腸炎","919","881","1800","150"
"水痘","93","86","179","150"
"手足口病","2","2","4","150"
"伝染性紅斑","8","9","17","150"
"突発性発しん","33","33","66","150"
"百日咳","0","0","0","150"
"ヘルパンギーナ","2","1","3","150"
"流行性耳下腺炎","26","24","50","150"
"不明発しん症","4","2","6","150"
"川崎病","1","3","4","150"
"急性出血性結膜炎","0","1","1","38"
"流行性角結膜炎","3","7","10","38"
"細菌性髄膜炎","0","1","1","24"
"無菌性髄膜炎","0","1","1","24"
"マイコプラズマ肺炎","6","3","9","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
