"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2008年6週"
"集計期間終了週","2008年6週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","4","4","0","0","7","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","2","3","2","0","33","3","0","1","25","0","0","0","1","0","0","0","0","0","0","0"
"1歳","37","2","2","6","94","7","1","1","18","0","2","1","2","0","0","0","0","0","0","0"
"2歳","46","0","1","8","76","12","1","2","5","0","0","1","1","0","1","0","0","0","0","0"
"3歳","62","1","0","20","79","26","0","0","1","0","0","2","0","0","0","0","0","0","0","0"
"4歳","96","0","3","20","56","11","1","2","0","0","0","7","0","0","0","0","0","0","0","0"
"5歳","111","0","2","33","65","14","1","1","1","0","1","3","1","0","0","0","0","0","1","0"
"6歳","93","0","2","22","45","6","0","2","0","0","0","3","0","0","0","0","0","0","0","0"
"7歳","105","0","1","33","59","6","0","2","0","0","0","1","0","0","0","0","0","0","0","0"
"8歳","89","0","0","17","43","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"9歳","59","0","0","13","39","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"10～14歳","166","0","0","20","103","1","2","2","0","0","0","1","0","0","0","1","0","0","0","0"
"15～19歳","39","0","0","4","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","72","0","0","3","88","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40～49歳","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0"
"50～59歳","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60～69歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"70～79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1197","10","13","199","806","89","7","13","53","1","3","20","5","0","1","6","0","0","3","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2008年6週"
"集計期間終了週","2008年6週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","1","6","0","0","4","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","15","2","1","0","32","4","0","0","19","0","0","0","1","0","0","0","0","0","0","0"
"1歳","29","2","6","7","88","16","2","0","28","0","0","0","1","0","0","0","0","0","0","0"
"2歳","47","3","5","6","53","10","1","0","2","0","0","1","1","0","0","0","0","0","1","0"
"3歳","72","0","3","13","53","17","0","2","1","0","0","2","0","0","0","0","0","0","0","0"
"4歳","95","0","1","13","60","15","0","3","1","0","0","2","0","0","0","0","0","0","0","0"
"5歳","97","0","5","23","66","11","0","1","0","0","0","2","0","0","0","0","0","0","1","0"
"6歳","91","0","0","15","53","5","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"7歳","92","0","0","19","40","3","0","1","0","0","0","0","1","0","0","0","0","0","0","0"
"8歳","76","0","1","14","36","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","53","0","1","16","35","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","143","0","2","17","78","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"15～19歳","29","0","0","4","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","69","0","1","15","160","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0"
"30～39歳","126","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0"
"40～49歳","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"50～59歳","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"60～69歳","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1174","13","26","162","783","87","3","9","52","1","0","9","4","0","1","10","0","0","3","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2008年6週"
"集計期間終了週","2008年6週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","5","10","0","0","11","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","17","5","3","0","65","7","0","1","44","0","0","0","2","0","0","0","0","0","0","0"
"1歳","66","4","8","13","182","23","3","1","46","0","2","1","3","0","0","0","0","0","0","0"
"2歳","93","3","6","14","129","22","2","2","7","0","0","2","2","0","1","0","0","0","1","0"
"3歳","134","1","3","33","132","43","0","2","2","0","0","4","0","0","0","0","0","0","0","0"
"4歳","191","0","4","33","116","26","1","5","1","0","0","9","0","0","0","0","0","0","0","0"
"5歳","208","0","7","56","131","25","1","2","1","0","1","5","1","0","0","0","0","0","2","0"
"6歳","184","0","2","37","98","11","0","3","0","0","0","5","0","0","0","0","0","0","0","0"
"7歳","197","0","1","52","99","9","0","3","0","0","0","1","1","0","0","0","0","0","0","0"
"8歳","165","0","1","31","79","1","0","1","0","1","0","0","0","0","0","0","0","0","1","0"
