"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2013年45週"
"集計期間終了週","2013年45週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","3","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","","","","","",""
"中央区","0","0","0","1","3","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","0","5","3","1","17","1","1","1","4","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","2","13","0","2","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","0","0","0","0","6","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","1","2","0","2","11","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","7","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"江東区","2","8","2","11","39","3","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","3","0","2","18","1","2","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","1","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","7","2","10","39","7","7","0","3","0","2","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","1","10","2","7","30","8","7","6","7","0","2","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","","","","","",""
"中野区","0","2","0","2","11","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","2","1","1","23","2","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","1","0","1","5","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","1","0","0","21","2","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","1","3","0","7","11","1","4","0","1","0","0","2","1","0","0","1","0","0","0","0","0","0","","","","","",""
"板橋区","2","0","0","1","18","4","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","4","7","3","21","7","3","1","5","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","4","2","13","49","3","4","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","0","2","1","4","30","2","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"江戸川","1","2","7","7","27","4","3","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","12","1","16","64","8","4","0","2","1","2","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"町田市","0","4","0","6","37","4","3","0","0","0","2","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","2","1","1","9","3","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","6","1","6","31","4","2","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","6","6","0","10","23","2","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","3","4","0","29","28","13","9","1","8","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","4","14","7","16","18","2","4","0","7","0","3","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","23","127","38","161","611","87","73","11","65","1","17","21","5","0","0","7","0","1","4","0","0","0","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2013年45週"
"集計期間終了週","2013年45週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","4","0","0","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","1","0","2","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","0","5","3","0","12","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","7","1","3","11","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"文京","0","1","0","2","3","2","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","4","0","1","11","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","4","2","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
