"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2024年12週"
"集計期間終了週","2024年12週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","104","44","7","1","37","41","1","0","1","3","1","0","0","0","0","0","0","0","0","1","0","1","9","","","","","",""
"区南部","160","43","4","2","18","74","1","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"区西南部","161","35","9","0","23","48","2","0","1","6","0","2","0","0","0","3","0","0","0","0","0","1","8","","","","","",""
"区西部","195","51","12","2","38","31","7","0","0","3","0","1","0","0","0","1","0","0","0","0","0","0","3","","","","","",""
"区西北部","317","71","10","2","54","51","4","0","1","4","0","0","1","0","0","0","0","0","0","0","0","1","1","","","","","",""
"区東北部","198","66","5","5","63","37","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","1","","","","","",""
"区東部","274","59","16","6","36","72","2","1","1","2","0","0","0","0","0","0","0","0","0","0","0","1","6","","","","","",""
"西多摩","87","12","1","0","8","16","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"南多摩","496","65","6","1","32","82","7","1","0","5","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩西部","136","27","7","1","27","22","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","252","51","5","2","36","64","1","0","0","2","1","1","0","0","0","0","0","0","0","0","0","2","6","","","","","",""
"北多摩北部","149","35","0","3","33","44","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","3","","","","","",""
"島しょ","1","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2530","561","82","25","406","582","26","3","7","31","2","5","3","0","0","4","0","0","0","1","0","10","43","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2024年12週"
"集計期間終了週","2024年12週"
"性別","女性"

