"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2006年33週
"集計期間終了週",2006年33週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","1","0","1","142"
"咽頭結膜熱","29","20","49","142"
"Ａ群溶血性レンサ球菌咽頭炎","20","25","45","142"
"感染性胃腸炎","131","110","241","142"
"水痘","24","23","47","142"
"手足口病","43","36","79","142"
"伝染性紅斑","9","24","33","142"
"突発性発しん","35","25","60","142"
"百日咳","0","0","0","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","23","30","53","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","36","36","72","142"
"不明発しん症","19","15","34","142"
"川崎病","1","0","1","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","8","4","12","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","0","3","3","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
